text,start,duration,line_no,midpoint,sentiment-vader,sentiment-textblob,sentiment-ollama,sentiment-vader_norm,sentiment-textblob_norm,sentiment-ollama_norm
so,1643.919,3.0,473,1645.419,0.0,0.0,0.0,-1.086220033457307,-1.0162650819622927,
[Music],1651.01,8.51,474,1655.265,0.0,0.0,0.0,-0.8450276298450692,-1.0125505301661077,
company rules,1657.6,3.76,475,1659.48,0.0,0.0,0.0,-0.8011159133194399,-1.128990245758911,
they hadn't forced me to stay here i'd,1659.52,6.53,476,1662.785,0.357,-0.30000000000000004,0.0,-0.7439299991014072,-1.1238200930257831,
be on my way to my job and we'd be safe,1661.36,6.96,477,1664.84,0.4404,0.5,0.0,-0.6758951461539013,-1.1021593308826783,
[Music],1666.05,4.19,478,1668.145,0.0,0.0,0.0,-0.560092217897095,-1.0598309033998894,
yeah well,1668.32,3.76,479,1670.2,0.5106,0.0,0.0,-0.5115171642859918,-1.0295742299191584,
looks like we both missed being on the,1670.24,4.559,480,1672.5195,0.0772,0.0,0.0,-0.46000850601840676,-0.9947131778015182,
right stage,1672.08,2.719,481,1673.4395,0.0,0.2857142857142857,0.0,-0.44781808126952893,-0.9831216239754507,
where were you bound for,1677.039,4.161,482,1679.1195,0.0,0.0,0.0,-0.4746346837037356,-0.9569571428227835,
[Music],1679.62,3.659,483,1681.4495,0.0,0.0,0.0,-0.43530124309363316,-0.959368909397652,
i was taking kelly to her father's folks,1681.2,4.959,484,1683.6795,0.0,0.0,0.0,-0.3344253859726198,-0.9625594715576367,
in independence,1683.279,2.88,485,1684.719,0.0,0.0,0.0,-0.2941385560755892,-0.9631939334364003,
where is her father he was killed in,1686.24,4.799,486,1688.6395,-0.6705,-0.2,0.0,-0.3046953540499017,-0.9570548364856899,
gold run three months ago,1688.32,5.44,487,1691.04,0.0,0.0,0.0,-0.37728576986546564,-0.9484985282271482,
a mother too,1691.039,2.721,488,1692.3995,0.0,0.0,0.0,-0.41626506457446383,-0.9427826575292476,
kelly isn't my baby a mother genie was,1694.159,3.441,489,1695.8795,0.0,0.0,0.0,-0.4673151930331568,-0.927601788925606,
my sister,1696.08,3.839,490,1697.9995,0.0,0.0,0.0,-0.47588407074966654,-0.9195363420257194,
oh,1697.6,2.319,491,1698.7595,0.0,0.0,0.0,-0.47734820182242294,-0.9171275358549842,
what happened,1701.039,2.561,492,1702.3195,0.0,0.0,0.0,-0.48066190640967343,-0.9111170362367413,
[Music],1704.06,3.3,493,1705.71,0.0,0.0,0.0,-0.4862632421378944,-0.9169252475220047,
we used to sing and dance on the,1705.919,3.521,494,1707.6795000000002,0.0,0.0,0.0,-0.49469444529197604,-0.9272547009354146,
mississippi river boats,1707.36,3.199,495,1708.9595,0.0,0.0,0.0,-0.5078497383244349,-0.9330862432294544,
genie,1709.44,3.839,496,1711.3595,0.0,0.0,0.0,-0.4448179954556368,-0.8652758474876314,
fell in love with a gambler,1710.559,4.801,497,1712.9595,0.6369,0.5,0.0,-0.18192687398666677,-0.7445151499877343,
he got the gold fever you know wanted to,1713.279,3.681,498,1715.1195,0.0,0.0,0.0,-0.23744698712582324,-0.7101533074545865,
go out west,1715.36,3.679,499,1717.1995,0.0,0.0,0.0,-0.31448213838614614,-0.7566885850799323,
she wouldn't go without me,1716.96,3.439,500,1718.6795,0.0,0.0,0.0,-0.3509630079468462,-0.7692200604491347,
so we went,1719.039,3.491,501,1720.7845,0.0,0.0,0.0,-0.3989397844482636,-0.7518095177698868,
from mining camp to mining,1720.399,3.441,502,1722.1194999999998,0.0,0.0,0.0,-0.4201520354153116,-0.7314884620785557,
[Music],1722.53,3.95,503,1724.5049999999999,0.0,0.0,0.0,-0.42460603400104624,-0.7050753096230145,
jeannie was pretty johnny her husband,1723.84,3.92,504,1725.8,0.4939,0.25,0.0,-0.4013086042254341,-0.7062917097583861,
was,1726.48,3.52,505,1728.24,0.0,0.0,0.0,-0.4044279608340874,-0.7178948171971706,
hot tempered and jealous,1727.76,4.159,506,1729.8395,-0.4588,0.25,0.0,-0.5942944753823124,-0.7089388693317291,
every time a man so much as gave jeannie,1730.0,3.84,507,1731.92,0.0,0.2,0.0,-0.7294766495866956,-0.6608466414436809,
a smile there'd be a brawl,1731.919,4.161,508,1733.9995000000001,0.3612,0.3,0.0,-0.6383209437952493,-0.6094937394430024,
one night a drunken claim jumper took a,1733.84,3.68,509,1735.6799999999998,0.0,0.0,0.0,-0.603244485727754,-0.5947229784510456,
fancy tour,1736.08,4.56,510,1738.36,0.0,0.0,0.0,-0.6688189027529559,-0.6119136248777065,
when the shooting was over i was alone,1737.52,5.039,511,1740.0395,-0.25,0.0,0.0,-0.7370386082825883,-0.6327977727053912,
with cali,1740.64,3.71,512,1742.4950000000001,0.0,0.0,0.0,-0.7977150570495078,-0.6532285422937643,
i kept on working,1742.559,2.961,513,1744.0394999999999,0.0,0.0,0.0,-0.7812396459416299,-0.6545517081312884,
[Music],1744.35,2.929,514,1745.8145,0.0,0.0,0.0,-0.7271600254489711,-0.6799816780325956,
saved up enough money to get us back,1745.52,3.8,515,1747.42,0.4215,0.0,0.0,-0.6743694864757837,-0.708666751582692,
east,1747.279,4.801,516,1749.6795,0.0,0.0,0.0,-0.6350937812078304,-0.5427249015686584,
[Music],1749.32,6.04,517,1752.34,0.0,0.0,0.0,-0.6575616963563597,-0.5313156307129512,
and you end up in this mess,1752.08,3.28,518,1753.72,-0.4357,-0.175,0.0,-0.6991425910539079,-0.5730316602785345,
i could get my hands on a pistol,1757.12,7.869,519,1761.0545,0.0,0.0,0.0,-0.7407546706060653,-0.5773165810733052,
[Music],1760.14,4.849,520,1762.5645000000002,0.0,0.0,0.0,-0.6167246327753784,-0.4717149723991689,
i was,1770.32,4.8,521,1772.72,0.0,0.0,0.0,-0.4103052903078891,-0.44502206901478597,
just watching owens like you told me to,1771.679,6.0,522,1774.679,0.3612,0.0,0.0,-0.4029112598595731,-0.4921331253595512,
keep away from her,1775.12,5.84,523,1778.04,0.0,0.0,0.0,-0.345275497944361,-0.534607259130719,
well i ain't been cured of women yet,1777.679,6.0,524,1780.679,0.2732,0.0,0.0,-0.31883224677788463,-0.5392069396740717,
ain't had your medicines in,1780.96,4.88,525,1783.4,0.0,0.0,0.0,-0.3787423443347211,-0.5275405391967122,
now let's get one thing straight owens,1783.679,3.761,526,1785.5595,0.2263,0.2,0.0,-0.49166069308557014,-0.5126998324781071,
will take orders from us just as long as,1785.84,3.04,527,1787.36,0.0,-0.05,0.0,-0.5057564621033691,-0.5003225514040791,
he thinks that's the only way he'll safe,1787.44,3.68,528,1789.28,0.4404,0.25,0.0,-0.38252312887294526,-0.48840656001415556,
his wife and kid you start anything and,1788.88,6.44,529,1792.1000000000001,0.0,0.0,0.0,-0.3291487829112954,-0.4583897860891272,
the whole thing blows up in our faces,1791.12,4.2,530,1793.2199999999998,0.0,0.2,0.0,-0.3203783499748654,-0.4375335456689341,
where did you get that coat oh oh well i,1805.279,3.841,531,1807.1995,0.2732,0.0,0.0,-0.21877622780801442,-0.39640106309961176,
got it,1808.159,2.801,532,1809.5595,0.0,0.0,0.0,-0.2831814555352452,-0.5340842947522327,
it's just he took it from that fancy,1809.12,4.159,533,1811.1995,0.0,0.0,0.0,-0.20559396243368974,-0.5511351493438832,
pants passenger he took a whole carpet,1810.96,4.24,534,1813.08,0.0,0.2,0.0,0.021238603201921225,-0.4273466820746194,
bag full take it off,1813.279,3.841,535,1815.1995,0.0,0.35,0.0,0.07395930572200311,-0.24916768902366973,
ah well it's kind of take it off and,1815.2,3.28,536,1816.8400000000001,0.2732,0.6,0.0,0.16164645059012608,-0.11066972129330588,
bury it,1817.12,3.439,537,1818.8394999999998,0.0,0.0,0.0,0.2590601785148807,0.05183795811727389,
yes bury it get it all out of sight,1818.48,3.36,538,1820.16,0.4019,0.0,0.0,0.2933350961280882,0.13733026380909474,
don't you realize there's a whole,1820.559,2.801,539,1821.9595,0.0,0.2,0.0,0.30023002481304,0.20732855415549706,
stagecoach full of people coming through,1821.84,3.439,540,1823.5594999999998,0.0,0.35,0.0,0.2721261056059372,0.23662441944084475,
here soon can't you get that through,1823.36,4.24,541,1825.4799999999998,0.0,0.0,0.0,0.221659251407355,0.25135083460630026,
your simple heads i'm sorry boss i i,1825.279,6.321,542,1828.4395,-0.0772,-0.25,0.0,0.34326929567545195,0.25210331238014955,
misfigured it well bury it,1827.6,4.0,543,1829.6,0.2732,0.0,0.0,0.5003600265297665,0.25024975848655456,
take it off,1832.64,3.48,544,1834.38,0.0,0.0,0.0,0.5237999304467444,0.25413732255975174,
oh,1852.96,3.0,545,1854.46,0.0,0.0,0.0,0.7047273039492226,0.3594463740351266,
couldn't bed me down,1866.64,4.159,546,1868.7195000000002,0.0,-0.15555555555555559,0.0,0.8558372553779531,0.3685279622776553,
in a one-horse town,1868.559,6.081,547,1871.5995,0.0,0.0,0.0,0.8310264984145275,0.3645416596534442,
with the whole wide world out there,1870.799,8.88,548,1875.239,0.0,0.05,0.0,0.8545648460223505,0.3593790074233919,
a giant striker's five foot wide and it,1874.64,9.08,549,1879.18,0.0,-0.05,0.0,1.0560198655313073,0.3553252573339352,
takes me everywhere,1879.679,4.041,550,1881.6995000000002,0.0,0.0,0.0,0.9075881470765774,0.3556074535813555,
[Music],1888.02,3.2,551,1889.62,0.0,0.0,0.0,0.8973432395873489,0.4484647942764117,
[Music],1893.87,3.08,552,1895.4099999999999,0.0,0.0,0.0,1.0713593842117262,0.6305969251594826,
usually does if you don't wind it,1907.919,4.401,553,1910.1195,0.0,-0.25,0.0,1.018862325415579,0.5363650888806528,
what time is it by your watch i can tell,1909.919,5.621,554,1912.7295000000001,0.0,0.0,0.0,0.9803783657334064,0.4466354007703518,
you if i had it,1912.32,6.289,555,1915.4645,0.0,0.0,0.0,0.9470037815980145,0.3461109962627255,
[Music],1915.54,3.069,556,1917.0745,0.0,0.0,0.0,0.9314867836418717,0.2995231831517371,
yancey,1925.84,3.679,557,1927.6795,0.0,0.0,0.0,0.9189707274873932,0.31783172070760723,
what time is it by his watch,1927.279,3.201,558,1928.8795,0.0,0.0,0.0,0.928660809312456,0.3258712869280007,
well,1929.519,2.801,559,1930.9195,0.2732,0.0,0.0,0.9386819523456009,0.32929419354039496,
let's see now,1930.48,3.039,560,1931.9995000000001,0.0,0.0,0.0,0.9219403397458726,0.32659706628524326,
uh,1932.32,5.92,561,1935.28,0.0,0.0,0.0,0.7682022358171112,0.3059898649912693,
just uh nine o'clock straight up,1933.519,4.721,562,1935.8795,0.2263,0.2,0.0,0.7440919806142591,0.30105304194761284,
you've got any idea what's holding up,1946.32,3.359,563,1947.9995,0.0,0.0,0.0,0.6640201920212101,0.3048967699150439,
that stage coach,1947.919,2.801,564,1949.3195,0.0,0.0,0.0,0.6157558083493142,0.32777516816969526,
no,1949.679,3.36,565,1951.3590000000002,-0.296,0.0,0.0,0.5145493283233783,0.2742581866228969,
well does it often come in so late,1950.72,4.16,566,1952.8,0.2732,-0.3,0.0,0.4352889460465278,0.14398616671951575,
sometimes,1953.039,3.921,567,1954.9995,0.0,0.0,0.0,0.32411228381730633,0.07547916976505975,
sometimes they don't get in at all,1954.88,4.56,568,1957.16,0.0,0.0,0.0,0.24811871516048634,0.06273679292233884,
well what do you mean by that,1956.96,5.04,569,1959.48,0.2732,-0.3125,0.0,0.20847556215978202,0.05919876400482724,
johnny madden stage never got in did it,1959.44,5.2,570,1962.04,0.0,0.0,0.0,0.2146841875631769,0.06967879352962925,
boss boss look she she likes it she's,1962.0,5.36,571,1964.68,0.4215,0.0,0.0,0.2653810143095421,0.09611566527049957,
she's singing,1964.64,2.72,572,1966.0,0.0,0.0,0.0,0.2924118724970012,0.11202683664204775,
mrs owens,1973.039,4.801,573,1975.4395,0.0,0.0,0.0,0.33208395612037517,0.21249288525578744,
put your baby to bed,1974.399,3.441,574,1976.1194999999998,0.0,0.0,0.0,0.333152423747393,0.21860372302176503,
she sure sings pretty ma'am,1983.36,4.28,575,1985.5,0.6705,0.375,0.0,0.41655705536942667,0.2854242828618816,
[Music],1989.08,3.07,576,1990.615,0.0,0.0,0.0,0.4789614130257679,0.306888774840549,
i'll call you when the stage comes,1994.799,4.281,577,1996.9395,0.0,0.0,0.0,0.5322161006174577,0.31834137909389904,
have you thought of something yes,2017.919,4.36,578,2020.0990000000002,0.4019,0.0,0.0,0.5711945221514918,0.29490111516191053,
here,2037.36,2.88,579,2038.8,0.0,0.0,0.0,0.6318430764087977,0.33563510995401624,
try to get this to the stagecoach driver,2038.559,3.921,580,2040.5194999999999,0.0,0.0,0.0,0.6449123175226059,0.33225093990818255,
but be careful don't take any chances,2040.24,3.679,581,2042.0795,0.0031,-0.1,0.0,0.6474607536246724,0.25396978059596625,
they'll be watching us every minute and,2042.48,2.559,582,2043.7595000000001,0.0,0.0,0.0,0.5945970385756951,0.04709204191904392,
i'll shoot down everyone if anything,2043.919,3.201,583,2045.5195,-0.34,-0.15555555555555559,0.0,0.4005317769393092,-0.1883699429588655,
goes wrong i'll try to get one to him,2045.039,2.961,584,2046.5194999999999,-0.4767,-0.5,0.0,0.33517224685263,-0.2752337466628364,
too,2047.12,4.519,585,2049.3795,0.0,0.0,0.0,0.2706641779736029,-0.3700029592514633,
keep you at the door,2048.0,3.639,586,2049.8195,0.0,0.0,0.0,0.2491262869517926,-0.376432564697289,
a rolly holy old one,2072.96,3.84,587,2074.88,0.0,0.1,0.0,0.18955712018564727,-0.40370827214102306,
what's that i keep your pants on nancy,2078.8,6.24,588,2081.92,0.0,0.0,0.0,0.1873075308375307,-0.3565870389113081,
it's just a lucky old coyote singing to,2082.32,6.12,589,2085.38,0.4215,0.21666666666666667,0.0,0.35169379663202804,-0.3360525780256934,
his sweetheart,2085.04,3.4,590,2086.74,0.6486,0.0,0.0,0.43032891301770365,-0.32914272153319335,
so,2094.96,3.0,591,2096.46,0.0,0.0,0.0,0.4999910846564709,-0.3023110668153475,
she coming i think,2108.24,3.76,592,2110.12,0.0,0.0,0.0,0.31864570184315394,-0.31264797092183716,
listen,2109.68,2.32,593,2110.8399999999997,0.0,0.0,0.0,0.3365712544540871,-0.31447091845861636,
yeah my golly that's it that's it all,2112.4,2.959,594,2113.8795,0.296,0.0,0.0,0.28685841814710183,-0.3319155285341877,
right,2114.4,4.4,595,2116.6,0.0,0.2857142857142857,0.0,0.24372365681205896,-0.334680959523843,
you know what to do justin,2115.359,3.441,596,2117.0795,0.0,0.0,0.0,0.2397744545380901,-0.33446784387369816,
don't worry about me dancing,2118.96,3.879,597,2120.8995,0.3412,0.0,0.0,0.22872083280838745,-0.33354996435514805,
all right come on out both of you,2138.0,4.52,598,2140.26,0.0,0.2857142857142857,0.0,0.29315238410756883,-0.31562652089115006,
nancy,2144.8,2.799,599,2146.1995,0.0,0.0,0.0,0.25003421639254414,-0.2914322953877738,
what's he going to do he'll look after,2145.92,4.159,600,2147.9995,0.0,0.0,0.0,0.27844655952677466,-0.28113727227430774,
the baby,2147.599,2.48,601,2148.839,0.0,0.0,0.0,0.3037953985073649,-0.2758279886980239,
now go with them,2150.8,4.319,602,2152.9595000000004,0.0,0.0,0.0,0.4512445728401939,-0.2494848155638586,
tevus,2153.52,4.079,603,2155.5595,0.0,0.0,0.0,0.473218016200406,-0.23785564683652918,
now wait a minute zimmerman will be all,2155.119,3.841,604,2157.0395000000003,0.0,0.0,0.0,0.4621863168269116,-0.23492413777931928,
just as long as you don't make any,2157.599,3.281,605,2159.2395,0.0,-0.05,0.0,0.4318001999763141,-0.23652731115097803,
mistakes why can't i stay here with my,2158.96,4.72,606,2161.32,-0.3612,0.0,0.0,0.3944653828756784,-0.24231672375287092,
husband because i don't want you here,2160.88,6.0,607,2163.88,-0.0572,0.0,0.0,0.3451995791457168,-0.2507355886490559,
you don't trust no woman gurley,2163.68,6.32,608,2166.8399999999997,-0.2057,0.0,0.0,0.2961077690652226,-0.2555190686402774,
go on mrs owens,2166.88,3.12,609,2168.44,0.0,0.0,0.0,0.27829318661423813,-0.25307793049760413,
[Music],2170.09,4.63,610,2172.405,0.0,0.0,0.0,0.28630394732102804,-0.2366362585135133,
go ahead grabs,2171.52,3.2,611,2173.12,0.0,0.0,0.0,0.2999288214052256,-0.235644920007949,
now remember,2181.2,3.84,612,2183.12,0.0,0.0,0.0,0.29113622531472033,-0.3259645091172646,
all grotz and tevas have to hear is one,2182.64,4.959,613,2185.1195,0.0,0.0,0.0,0.10826400657137125,-0.347539606018227,
shot now grab that lantern and look,2185.04,4.96,614,2187.52,0.0,0.0,0.0,0.14091573274176986,-0.3661815301324936,
alive,2187.599,2.401,615,2188.7995,0.3818,0.1,0.0,0.20023281661001266,-0.37309203060198104,
come on,2190.4,2.48,616,2191.64,0.0,0.0,0.0,0.22299528115743628,-0.3825857103169807,
get your hands off,2197.359,3.681,617,2199.1994999999997,0.0,0.0,0.0,0.2321379426888661,-0.38869901809519286,
that i thought you wanted that,2198.839,3.641,618,2200.6594999999998,0.0,0.0,0.0,0.2060061891788528,-0.39009584883867576,
stagecoach to go through with no,2201.04,3.28,619,2202.68,-0.296,0.0,0.0,0.14295367622365893,-0.39357327813646975,
questions asked well they won't even,2202.48,4.24,620,2204.6,0.2732,0.0,0.0,0.08511416776244105,-0.39823505965421746,
come in if they don't hear me blow this,2204.32,4.0,621,2206.32,0.0,0.0,0.0,0.06778396494058138,-0.40313749096397206,
all right go ahead,2206.72,5.639,622,2209.5395,0.0,0.2857142857142857,0.0,0.24156824404418742,-0.41293673151784255,
but they better come in,2208.32,4.039,623,2210.3395,0.5927,0.5,0.0,0.33517466805223056,-0.4152961449550773,
ah,2214.96,3.0,624,2216.46,0.0,0.0,0.0,0.27239812291754684,-0.4308071056657972,
[Music],2223.68,17.399,625,2232.3795,0.0,0.0,0.0,0.261175970497241,-0.44207144107449625,
hey,2238.079,3.0,626,2239.579,0.0,0.0,0.0,0.285458638203943,-0.4272135215895256,
no,2242.079,4.481,627,2244.3195,-0.296,0.0,0.0,0.25074515248215207,-0.4057962943317684,
oh kitty everything's all right,2244.079,6.401,628,2247.2795,0.0,0.2857142857142857,0.0,0.2317723139735836,-0.38656457764672303,
your mama's just just gone for a walk,2246.56,7.76,629,2250.44,0.0,0.0,0.0,0.29219819681255577,-0.3620684502094505,
uncle nancy take care of you,2250.48,3.84,630,2252.4,0.4939,0.0,0.0,0.3734189636769061,-0.3454865186912994,
go to sleep now,2255.359,3.201,631,2256.9595,0.0,0.0,0.0,0.27688824286826874,-0.3051530791778756,
that's right,2258.8,4.4,632,2261.0,0.0,0.2857142857142857,0.0,0.2714660943393359,-0.269907392453949,
go to sleep,2260.079,3.121,633,2261.6395,0.0,0.0,0.0,0.2842880099039552,-0.264457520007139,
and when you grow up kitty,2263.359,3.601,634,2265.1594999999998,0.0,0.0,0.0,0.38116535680637087,-0.23524422178050722,
never,2265.839,2.961,635,2267.3195,0.0,0.0,0.0,0.42246955431942246,-0.21807565143403468,
never never,2266.96,4.879,636,2269.3995,0.0,0.0,0.0,0.3579473740243955,-0.20217633300728804,
steal a horse,2268.8,3.039,637,2270.3195,-0.4939,0.0,0.0,0.28184073048439434,-0.19536061214263953,
i think that'll fit all right,2292.119,6.041,638,2295.1395,0.3612,0.34285714285714286,0.0,0.2587500153882081,-0.08466518395101283,
get it on there,2295.44,2.72,639,2296.8,0.0,0.0,0.0,0.26044860251379226,-0.08385724541547401,
get it,2307.839,3.24,640,2309.459,0.0,0.0,0.0,0.1921169850224099,-0.11408951036729764,
uh congrats,2312.079,4.641,641,2314.3995,0.5267,0.0,0.0,0.29474907111129645,-0.144461879737166,
you uh stay back where you can see them,2314.4,3.54,642,2316.17,0.0,0.0,0.0,0.29466937098725615,-0.1571182167432507,
signal,2316.72,4.35,643,2318.895,0.0,0.0,0.0,0.22715473681783221,-0.17756568887338972,
[Music],2317.94,3.13,644,2319.505,0.0,0.0,0.0,0.2113337836124282,-0.1822264824493431,
[Music],2325.09,4.87,645,2327.525,0.0,0.0,0.0,0.12189171554274231,-0.2405073597045047,
oh,2326.96,3.0,646,2328.46,0.0,0.0,0.0,0.11863309058580443,-0.24635100894770245,
[Music],2333.7,6.789,647,2337.0944999999997,0.0,0.0,0.0,0.10149024142708057,-0.28723053860759873,
oh,2348.8,3.0,648,2350.3,0.0,0.0,0.0,0.08907006299588609,-0.30949619651168664,
hello,2357.2,6.32,649,2360.3599999999997,0.0,0.0,0.0,0.05511123268462516,-0.29994881769716153,
howdy tom hey tex hi luke howdy tom,2358.079,5.441,650,2360.7995,0.0,0.0,0.0,0.05262938148055408,-0.2991407294821121,
where's sam,2365.28,5.839,651,2368.1995,0.0,0.0,0.0,0.036674294578720526,-0.5154311321932783,
uh tucson tucson,2367.28,3.839,652,2369.1995,0.0,0.0,0.0,0.044620030019506624,-0.6028936795978223,
yeah he he had to go have his tooth,2372.16,4.4,653,2374.3599999999997,0.296,0.0,0.0,0.10991290662157696,-0.6317532349005216,
pulled his face well clear out to here,2373.76,5.359,654,2376.4395000000004,0.5719,0.10000000000000002,0.0,0.11333198943049003,-0.5899824238729772,
it's kind of unusual ain't it old sam,2376.56,4.4,655,2378.7599999999998,0.0,0.3,0.0,0.0842653124569409,-0.6161526281066219,
leaving here alone with them outlaws on,2379.119,6.0,656,2382.119,-0.25,0.0,0.0,0.04640833966234324,-0.6897718565060119,
the loose he's not exactly alone,2380.96,4.159,657,2383.0395,-0.1431,-0.10096153846153846,0.0,0.050420021644831385,-0.6928756528356844,
i guess i better introduce myself,2389.28,3.68,658,2391.1200000000003,0.4404,0.5,0.0,0.15325541740328877,-0.5059932888021876,
deputy sheriff miles,2394.24,3.52,659,2396.0,0.0,0.0,0.0,0.06940871168735141,-0.46804587605868164,
huntsville,2396.48,2.879,660,2397.9195,0.0,0.0,0.0,0.11287855369262988,-0.4395789796915389,
oh i thought it was kind of funny the,2397.76,2.96,661,2399.2400000000002,0.3832,0.425,0.0,0.17873721607786128,-0.4004367341951575,
old sam would,2399.359,3.521,662,2401.1195,0.0,0.1,0.0,0.17431748117375967,-0.31749372033506057,
go off and leave tom here alone,2400.72,4.0,663,2402.72,-0.296,0.0,0.0,0.11375569612164566,-0.2587915619007336,
you know short-handed no sign of them,2402.88,4.239,664,2404.9995,-0.296,0.0,0.0,0.04216984830442966,-0.24517365721570836,
outlaws yet nope say you're kind of late,2404.72,4.8,665,2407.12,0.0,0.15,0.0,0.0007115578545889368,-0.26416577730565133,
tonight aren't you yeah i made us wait,2407.119,4.0,666,2409.119,-0.2235,0.0,0.0,-0.023727310656644008,-0.25484049281857307,
up but i'm gonna see it till gil scott,2409.52,3.12,667,2411.08,0.0,0.0,0.0,-0.02895037381978846,-0.18496737855210277,
drove in just wanted to make sure we,2411.119,3.921,668,2413.0795000000003,0.3182,0.5,0.0,0.03890544107442206,-0.07719613959724529,
wouldn't run into no trouble,2412.64,3.679,669,2414.4795,0.3089,0.1,0.0,0.14864958170221299,-0.003149191213882651,
i'm gonna give you a hand with the team,2415.04,3.76,670,2416.92,0.4939,0.0,0.0,0.258038941181841,0.053861973238141465,
tom no i'll help him,2416.319,4.961,671,2418.7995,-0.5358,0.0,0.0,0.14539813609626304,0.02408673935775607,
i'm much obliged say your face looks,2418.8,4.559,672,2421.0795000000003,0.0,0.2,0.0,0.10691984476200721,0.10213136738516675,
kind of familiar sheriff it does to a,2421.28,3.52,673,2423.0400000000004,0.0,0.4875,0.0,0.13499880806250364,0.21566543680176226,
lot of people,2423.359,3.201,674,2424.9595,0.0,0.0,0.0,0.13531136366908164,0.28855123314183373,
say you better go on inside tom's got,2424.8,4.0,675,2426.8,0.4404,0.5,0.0,0.1409803589905919,0.34584356971323327,
bacon beans and coffee on the stove oh,2426.56,4.799,676,2428.9595,0.0,0.0,0.0,0.2082855003890139,0.44277053172667324,
good good come on luke come on folks,2428.8,4.88,677,2431.2400000000002,0.7003,0.7,0.0,0.33609615533056586,0.5740052764160142,
let's eat good i'm ready,2431.359,4.881,678,2433.7995,0.6597,0.44999999999999996,0.0,0.5095081487236778,0.7353858018676006,
it's better here,2433.68,2.56,679,2434.96,0.4404,0.5,0.0,0.5892664691568033,0.8110421017352585,
certainly glad to get in here,2436.48,3.359,680,2438.1595,0.6597,0.5,0.0,0.78075499226412,1.0017320866046076,
all right go ahead,2448.88,3.56,681,2450.6600000000003,0.0,0.2857142857142857,0.0,0.8813804976202732,1.0842218669911807,
oh,2455.76,3.0,682,2457.26,0.0,0.0,0.0,0.7740543113303182,1.1797249426053733,
yeah,2480.56,3.6,683,2482.36,0.296,0.0,0.0,0.8997593338006263,1.1450778540446707,
you know how long it's been since i seen,2481.76,5.2,684,2484.36,0.0,-0.05,0.0,0.9030032858319026,1.220115717511922,
a pretty face gurley,2484.16,5.04,685,2486.68,0.4939,0.25,0.0,0.8969552399908216,1.3138611062300012,
two years,2486.96,5.6,686,2489.76,0.0,0.0,0.0,0.8690722182106458,1.3224648521136833,
two long years,2489.2,3.36,687,2490.8799999999997,0.0,-0.05,0.0,0.8530494220683291,1.3214469128071649,
that jug they had me in up in huntsville,2492.64,5.52,688,2495.4,0.0,0.0,0.0,0.8229642031113137,1.342179775043163,
didn't have no window,2495.76,4.96,689,2498.2400000000002,0.2235,0.0,0.0,0.9057325180131344,1.326998388591632,
i could hear the laughing and the,2498.16,4.56,690,2500.44,0.4939,0.0,0.0,0.989094978190965,1.2799338109756595,
music from the dance hall across the,2500.72,4.399,691,2502.9195,0.0,0.0,0.0,0.8523960689034115,1.2222081521565513,
street,2502.72,2.399,692,2503.9195,0.0,0.0,0.0,0.8143493916471537,1.2075538845607516,
once i even got a whiff of perfumey,2505.28,5.28,693,2507.92,0.0,0.0,0.0,0.8378897584370466,1.1980321477664184,
like yours,2508.64,4.16,694,2510.72,0.3612,0.0,0.0,0.8260314864113305,1.2124802073469687,
but i couldn't see,2510.56,3.92,695,2512.52,0.0,0.0,0.0,0.7982026079803144,1.2186626348220073,
no sir,2512.8,6.68,696,2516.1400000000003,-0.296,0.0,0.0,0.747446812190041,1.2074158655602079,
not for two long years,2514.48,5.0,697,2516.98,0.0,-0.05,0.0,0.7380288170966813,1.2013826480201917,
see tom i keep thinking this funny thing,2533.119,3.761,698,2534.9995000000004,0.5228,0.25,0.0,0.8706275449322913,1.296039153691589,
sam would go off and leave you alone,2535.2,3.119,699,2536.7594999999997,-0.296,0.0,0.0,0.9291880654555077,1.3744063166630107,
couldn't you yank that tooth for him,2536.88,3.52,700,2538.6400000000003,0.0,0.0,0.0,1.0030680342495624,1.4553358359255495,
well luke i told todd i'd stick here,2538.319,3.841,701,2540.2395,0.2732,0.0,0.0,1.0706267841765138,1.5058097304958593,
until he got back,2540.4,4.24,702,2542.52,0.0,0.0,0.0,1.1246005910154735,1.5513566958805278,
i could use some more coffee tom sort of,2542.16,4.56,703,2544.44,0.0,0.5,0.0,1.100843354219569,1.5753042433995503,
left tom here in your custody sheriff,2544.64,4.56,704,2546.92,0.0,0.0,0.0,1.1003616804456828,1.6005903864902802,
yeah that's about the size of it thanks,2546.72,5.119,705,2549.2794999999996,0.6249,0.2,0.0,1.1319945211181999,1.629972883908407,
tom,2549.2,2.639,706,2550.5195,0.0,0.0,0.0,0.9958244139527032,1.647536136047009,
you sure i ain't seen you someplace,2556.0,4.72,707,2558.36,0.3182,0.5,0.0,1.0478513717731583,1.754131853414825,
before sheriff,2557.839,2.881,708,2559.2795,0.0,0.0,0.0,1.0812851483864068,1.7623410455342412,
ever been to huntsville nope,2562.0,3.9,709,2563.95,0.0,0.0,0.0,1.057133591502392,1.773638664154328,
not inside,2564.88,3.68,710,2566.7200000000003,0.0,0.0,0.0,0.9943881268297596,1.7504999570668334,
