text,start,duration,line_no,midpoint,sentiment-vader,sentiment-textblob,sentiment-ollama,sentiment-vader_norm,sentiment-textblob_norm,sentiment-ollama_norm
minute do you realize you've only been,2648.04,3.16,746,2649.62,0.0,0.0,-0.1,0.7971141355663449,0.9523568100910068,1.3948560510314614
out at night together about three times,2649.68,3.679,747,2651.5195,0.0,0.0,0.5,0.7590948722605138,0.9553265306148239,1.3838936648087519
since I've been here well come on come,2651.2,5.28,748,2653.8399999999997,0.2732,0.0,-0.1,0.787917689297551,0.9573292800459885,1.3741186338059437
on well just a,2653.359,3.121,749,2654.9195,0.2732,0.0,0.15,0.8102694606910261,0.9574848736965117,1.3714828734066875
minute what's that you were playing Tom,2657.24,3.72,750,2659.1,0.2023,0.0,0.1,0.8912661323136074,0.9651288435354374,1.3711722074330726
the song she's supposed to be rehearsing,2659.64,3.479,751,2661.3795,0.0,0.0,0.0,0.9289183769370981,0.9843127291080681,1.3753831261971767
at the theater now well why don't you,2660.96,6.2,752,2664.06,0.2732,0.0,0.1,0.9642632169571044,1.0317035584034582,1.3818299730963959
realize it here oh that's a good idea so,2663.119,8.041,753,2667.1395,0.4404,0.7,0.65,0.989373900068937,1.1325089916369833,1.3883448951138173
right with you Tommy all,2667.16,4.0,754,2669.16,0.0,0.2857142857142857,0.5,0.9953129395424016,1.2125913283592,1.390702181289682
right up each,2672.88,4.959,755,2675.3595,0.0,0.2857142857142857,0.2,0.9748560517783771,1.1403809437096486,1.3898302025883609
[Music],2676.57,6.71,756,2679.925,0.0,0.0,0.25,0.9431327515827312,1.089473186102612,1.3856748843110789
morning Happ the night gone,2677.839,11.681,757,2683.6794999999997,0.0,0.0,0.2,0.9211136513588863,1.0716505173085082,1.383130942924351
by I wake up and pray each,2683.28,6.24,758,2686.4,0.3182,0.0,0.1,0.9131466268758851,1.0883091226388588,1.3831119471405728
morning pray that the day will fly,2689.599,7.76,759,2693.4790000000003,0.3182,0.8,0.5,0.9504104147698194,1.2510200818012316,1.3966862555348643
and then I sit back and,2697.52,6.44,760,2700.74,0.0,0.0,0.1,1.0506523429846764,1.2572989085600126,1.4270378066625382
smile and dream of that,2704.119,5.2,761,2706.719,0.5423,0.3,0.5,0.9642420679937264,1.1526192882398045,1.4192232929619233
[Music],2708.1,4.18,762,2710.19,0.0,0.0,0.25,0.8242854687675056,1.084323535849491,1.3816707815714744
day when,2709.319,7.841,763,2713.2395,0.0,0.0,0.15,0.8244963137518022,1.0367231058883482,1.3265383137858147
I be standing by your,2712.28,8.319,764,2716.4395000000004,0.0,0.0,0.15,0.8051175278783627,1.0112645688016688,1.2766224344813115
side my,2717.16,3.439,765,2718.8795,0.0,0.0,0.0,0.6994227845410371,1.0158884108251818,1.267959132045866
love day of my love,2721.96,6.32,766,2725.12,0.8555,0.5,0.95,0.8516992650615511,1.1063793011024767,1.391264328309331
[Music],2730.79,5.41,767,2733.495,0.0,0.0,0.25,0.870349480310816,1.080755028083082,1.4864482828991332
my heart will swell,2732.0,7.72,768,2735.86,0.6369,0.0,0.45,0.8510319612556582,0.9922373773529043,1.429282441204538
with my,2736.2,3.52,769,2737.96,0.0,0.0,-0.15,0.8654205124170317,0.9401825517705078,1.3983079676333767
love in,2742.44,7.0,770,2745.94,0.6369,0.5,0.65,0.9458458442944855,0.9617467506708796,1.4140135666190374
[Music],2743.77,13.309,771,2750.4245,0.0,0.0,0.25,0.8397858923857856,0.9943465439652954,1.3912967439455235
a as a last words are spoken,2749.44,7.639,772,2753.2595,0.0,0.0,-0.1,0.8301225489699449,0.9772457380770639,1.368675257992946
the,2760.68,3.0,773,2762.18,0.0,0.0,0.0,0.834864582659372,0.8385645739453721,1.3162479224133765
the,2763.839,3.0,774,2765.339,0.0,0.0,0.0,0.7224151013659557,0.8198700646413223,1.3148167003914535
will,2769.8,3.0,775,2771.3,0.0,0.0,0.0,0.8433627783315778,0.8838893469351858,1.3417249274449272
and will love you,2773.92,6.88,776,2777.36,0.6369,0.5,0.85,0.9177091450945483,0.9604879470673469,1.3678907154509
so and,2777.88,6.28,777,2781.02,0.0,0.0,0.0,0.8898440576033355,0.9525446246976682,1.363714921880434
you will,2780.8,8.12,778,2784.86,0.0,0.0,-0.1,0.836213752103093,0.9135132376443855,1.3477637394040263
see it will be,2784.16,4.76,779,2786.54,0.0,0.0,0.15,0.8125522992233785,0.8947065866775985,1.33980658026784
for Lord,2789.64,4.0,780,2791.64,0.0,0.0,-0.1,0.7597648568184198,0.8523949598324291,1.3193412616705638
[Music],2797.61,23.03,781,2809.125,0.0,0.0,0.25,0.717570114026584,0.8041637311200843,1.2802884436952615
hold it hold it please Charlie what time,2817.96,6.0,782,2820.96,0.3182,0.0,0.1,0.6924188921355254,0.745369944888522,1.2604712413111676
is it uh it's 4:00 a.m. sir well that's,2820.64,5.12,783,2823.2,0.2732,0.0,-0.1,0.6790104199057969,0.7224350083303114,1.2558757249123729
enough all right everybody that'll be,2823.96,3.48,784,2825.7,0.0,0.14285714285714285,0.45,0.6652543252200208,0.6894218571710566,1.252046623124705
off for T night I'm sorry to keep you,2825.76,3.2,785,2827.36,-0.0772,-0.5,-0.15,0.6599945932063602,0.6621207126362663,1.251287464791089
working so late what about our last two,2827.44,3.24,786,2829.06,0.0,-0.15,-0.2,0.6602135706185395,0.6306922499573101,1.2527621059397278
numbers Tom we don't have to rehearse,2828.96,2.76,787,2830.34,0.0,0.0,0.2,0.6653911371551657,0.6095748194634543,1.2557871745601241
those you were fineing them this,2830.68,2.96,788,2832.16,0.0,0.0,0.1,0.6821098369538257,0.592493165369992,1.2635492416357066
afternoon yeah I thought so too show,2831.72,5.399,789,2834.4195,0.296,0.0,0.5,0.7196666265093374,0.6025354881935224,1.279092648489607
looks pretty good doesn't it not bad,2833.64,6.04,790,2836.66,0.5763,0.4333333333333333,0.65,0.7700852780640831,0.6362913872670241,1.2981421250528182
and don't forget tomorrow night the,2837.119,5.361,791,2839.7995,0.1695,0.0,0.1,0.8493659803206628,0.6928900179916375,1.3239239889512482
opening how could I oh yes do try to,2839.68,5.08,792,2842.22,0.4019,0.0,0.1,0.9075359134183998,0.7237801138083054,1.33782331413882
make that we'd love to have you no I met,2842.48,4.76,793,2844.86,0.4588,0.5,-0.1,0.963334124249874,0.74741776383194,1.3438033731727121
afterwards Edgar's giving a party we go,2844.76,6.12,794,2847.82,0.6249,0.0,0.5,1.0129296154362513,0.7741591110206656,1.3360842018678993
together oh Tom I can't you can't why,2847.24,7.079,795,2850.7794999999996,0.0,0.0,-0.1,1.0464223049967447,0.8097626261763765,1.311032147128606
not H is calling me well that's right I,2850.88,5.92,796,2853.84,0.2732,0.2857142857142857,0.1,1.0679722299062266,0.8412138140684409,1.270223522126983
forgot all about him well it doesn't,2854.319,4.161,797,2856.3995,0.2732,0.0,-0.2,1.0798452013837037,0.8478750512395467,1.2279896760987588
matter I wouldn't bother except I,2856.8,3.12,798,2858.36,0.2815,0.0,0.1,1.0855349255839917,0.8324671486048183,1.1925671138123413
haven't heard from him in such a long,2858.48,3.879,799,2860.4195,0.0,-0.025,-0.2,1.0798099638423557,0.7902987005643944,1.1540425245823827
time now and I I do have to talk to him,2859.92,4.12,800,2861.98,0.0,0.0,0.1,1.062109174364226,0.7449101413679846,1.1249635819742685
take him to back home tonight I'll be,2862.359,5.161,801,2864.9395,0.0,0.0,0.45,1.0020141139048349,0.7728114613392478,1.0746165901784641
right with you sorry Tom that's all,2864.04,5.12,802,2866.6,-0.0772,-0.10714285714285715,0.3,0.9585956337037077,0.8950279136350118,1.0518020397565866
right that's all,2867.52,5.319,803,2870.1795,0.0,0.2857142857142857,0.3,0.8591584892472838,0.8626278713279836,1.0179994441989284
right what time tomorrow,2869.16,6.36,804,2872.3399999999997,0.0,0.2857142857142857,0.1,0.8059466117110797,0.7726650996185671,1.0006820740780198
sir 3:00 for the company 11 for Miss,2872.839,6.321,805,2875.9995,-0.1531,0.0,0.5,0.7507741802878187,0.7651597584107481,0.9591497617538507
bone and me yes 11 what for T I want to,2875.52,4.76,806,2877.9,0.4588,0.0,-0.1,0.7450214535149773,0.7547910457122385,0.9254469235253244
take those two numbers we didn't do,2879.16,2.84,807,2880.58,0.0,0.0,0.1,0.7343190310570035,0.706134126347157,0.8659295558180231
tonight I thought you were satisfied,2880.28,3.52,808,2882.0400000000004,0.4215,0.5,0.5,0.7105700774969739,0.6718936942067635,0.8299934352100307
with them still a few rough,2882.0,4.119,809,2884.0595,0.0,-0.15000000000000002,-0.1,0.646691171706101,0.6262403153491374,0.7790378292435396
spots hey what happened to you did you,2883.8,4.84,810,2886.2200000000003,0.0,0.0,-0.1,0.5677982271633951,0.5921858982758502,0.7262571289254223
get stood up what are you talking,2886.119,5.0,811,2888.619,0.0,0.0,-0.1,0.5178898166425812,0.5900701232425782,0.6744625731863361
about what a manic depressive life you,2888.64,4.56,812,2890.92,-0.3818,0.0,-0.2,0.54278718179655,0.6364276306586923,0.6400950119407197
lead it's going to be a marvelous party,2891.119,4.881,813,2893.5595000000003,0.765,1.0,0.85,0.6179438325988318,0.7372577842845167,0.6497208160212062
tomorrow night I'm going with John who,2893.2,6.2,814,2896.2999999999997,0.0,0.0,0.35,0.6249407496965299,0.7629133654474712,0.7356074853579017
are you taking,2896.0,3.4,815,2897.7,0.0,0.0,0.1,0.5350626929085496,0.6232639640912205,0.791740754485937
where's the key well you have it I have,2908.119,4.041,816,2910.1395,0.2732,0.0,0.1,0.6352941873899202,0.6094864173429866,0.7464527813891569
not I gave it to you I suppose I'll have,2910.319,3.681,817,2912.1594999999998,0.0,0.0,-0.1,0.48762233620192663,0.41597425226088175,0.5593641606151546
to go all the way down to the desk and,2912.16,4.72,818,2914.52,0.0,-0.15555555555555559,-0.1,0.39851554366862807,0.30656244059503773,0.46109236930492775
see if you think nice things all doors,2914.0,4.44,819,2916.22,0.4215,0.6,0.45,0.3963576543784515,0.30885956644373774,0.4649496477394571
open to,2916.88,4.88,820,2919.32,0.0,0.0,0.5,0.4491628911107571,0.371997313503341,0.528325313002808
you is that your message for the,2918.44,8.04,821,2922.46,0.0,0.0,-0.1,0.4885328140102649,0.3854183259418574,0.5497541866631807
day low for me I wonder who they're from,2921.76,8.52,822,2926.0200000000004,-0.2732,0.0,-0.1,0.49682571700519856,0.3459556773415868,0.5197188519194957
not from me well that I know who it's,2926.48,6.48,823,2929.72,-0.2057,0.0,0.1,0.47445141449536393,0.3071944503502915,0.46571535369953265
from John you can't make the opening you,2930.28,5.4,824,2932.98,0.0,0.0,-0.5,0.4354724917817574,0.3217983977083588,0.40252698622860816
can what a shame I had a feeling this,2932.96,3.96,825,2934.94,-0.3818,0.0,-0.25,0.405840471667659,0.36972997851638373,0.35605581293135347
morning wasn't going to be able to to,2935.68,2.36,826,2936.8599999999997,0.0,0.5,-0.15,0.3716379398008431,0.43278739764187807,0.30351696509465037
make it but he just didn't know how to,2936.92,3.679,827,2938.7595,0.0,0.0,-0.2,0.32352342854584965,0.40873374460775547,0.24404309072735703
tell me isn't that terrible now isn't,2938.04,5.0,828,2940.54,0.3724,-1.0,0.2,0.25556827330345255,0.25293747009168516,0.1809451584412552
that terrible he's weak and I just hate,2940.599,5.121,829,2943.1595,-0.8658,-0.725,-0.9,0.15973961691932054,0.04164522703407669,0.07911770829283404
weak people yes dear I know you do up,2943.04,4.72,830,2945.4,0.34,-0.375,-0.1,0.19671009889926727,-0.07087503022906351,0.0006002033411675895
one minute down the next what a manic,2945.72,4.0,831,2947.72,0.0,-0.07777777777777779,-0.5,0.17151325901517614,-0.1217400498098567,-0.05209848159383673
depressive life you,2947.76,5.559,832,2950.5395000000003,-0.3818,0.0,-0.75,0.09785425685158872,-0.11292377643664837,-0.06341287510174695
lead all right all right so we're,2949.72,5.8,833,2952.62,0.0,0.2857142857142857,0.65,0.041504375724174064,-0.10899808935150967,-0.057089729379317875
even who are you going with tomorrow,2953.319,4.52,834,2955.579,0.0,0.0,0.1,-0.024556784353803644,-0.15968764429132487,-0.08918699045193773
night I don't,2955.52,5.24,835,2958.14,0.0,0.0,-0.5,-0.0563405691182895,-0.19713277286689626,-0.20674971371739947
know why don't you take me I think we,2957.839,4.801,836,2960.2395,0.0,0.0,0.35,-0.06647660693509226,-0.2110843746937034,-0.26655468129876847
should go together anyway don't you,2960.76,4.0,837,2962.76,0.0,0.0,0.3,-0.06523229257667834,-0.21017050039265364,-0.20062693507591522
after all we're the stars of the show,2962.64,5.28,838,2965.2799999999997,0.0,0.0,0.65,-0.05535908590644074,-0.19244743702412093,-0.10763006402506546
yes I think we should Miss Bowen may I,2964.76,4.96,839,2967.2400000000002,0.2732,0.0,0.35,-0.0457824972703883,-0.16870838573666108,-0.05298374988002035
escort you to Clinger Clan bake tomorrow,2967.92,5.6,840,2970.7200000000003,0.0,0.0,0.1,-0.034660491920074935,-0.10918131602249899,-0.027273944096097923
night why I'd be delighted and what a,2969.72,6.2,841,2972.8199999999997,0.5106,0.7,0.65,-0.03484180338014787,-0.06644580507727549,-0.0634275024638672
surprise you're asking,2973.52,5.36,842,2976.2,0.2732,0.0,0.2,-0.02178060920991114,-0.012416559792324105,-0.07779140816787404
me oh Tommy let's be terrific tomorrow,2975.92,6.28,843,2979.06,0.4767,0.0,0.85,0.03398339564531473,-0.00983575368850471,0.05195410207086673
night we'll be Cosmic stupendous a smash,2978.88,4.88,844,2981.32,0.0,0.0,0.65,0.08163511053112146,-0.04574505458565807,0.13446509590403732
we,2982.2,4.76,845,2984.58,0.0,0.0,0.0,-0.030371020721448542,-0.08931744115070189,0.035294000571093276
hope and Alan don't forget that's still,2983.76,6.92,846,2987.2200000000003,0.5523,0.0,0.15,0.010117834733871659,-0.06251748000343699,0.07733933087718076
the most important thing yes Tommy I,2986.96,4.92,847,2989.42,0.6195,0.45,0.5,0.06583886976387425,-0.0223714592554815,0.14414354953821698
know it,2990.68,5.96,848,2993.66,0.0,0.0,0.1,0.04632087107465225,0.02432718043583449,0.21237749051052243
is good night good night,2991.88,4.76,849,2994.26,0.7003,0.7,0.85,0.06778710143967978,0.030284030172651005,0.25459094894498724
oh yeah me this one oh sure sure yeah,3007.72,7.68,850,3011.56,0.7906,0.5,0.45,0.27004812544826723,0.24746275798781497,0.37579889781487075
you times you never want to me so I said,3012.839,5.881,851,3015.7795,-0.0572,0.0,-0.6,0.15370946995642013,0.2691702666489955,0.2269234830909129
it so you heard it so you m so what so,3015.4,4.719,852,3017.7595,0.0,0.0,0.1,0.10620635907103763,0.2661114842105236,0.14570764716093818
this it's the last time I'll ever go to,3018.72,2.92,853,3020.18,0.0,0.0,-0.5,0.0674648162303141,0.22820750225082265,0.0939372601116841
a party with you well you put that in,3020.119,3.161,854,3021.6995,0.5859,0.0,0.85,0.05631323006697238,0.17247889409677233,0.09853531335661972
right well you're always making cracks,3021.64,3.52,855,3023.4,0.2732,0.2857142857142857,-0.2,0.057885664422540964,0.07955966141838422,0.043248917344871865
making cracks like what well you're,3023.28,3.72,856,3025.1400000000003,0.5574,0.0,-0.2,0.07678850006690757,-0.009229370106458256,-0.0810879348436546
always humilating me humilating me,3025.16,2.959,857,3026.6394999999998,0.0,0.0,-0.8,0.10867158735833148,-0.04168866207860915,-0.21372821229286268
didn't your mother never teach you no,3027.0,3.119,858,3028.5595,0.2235,0.0,-0.2,0.16217041917719854,-0.009598711183737122,-0.3526678158462886
man I never had no mother we was too,3028.119,4.601,859,3030.4195,0.2235,0.0,-0.25,0.16513013094159168,-0.027092294814322113,-0.44700919915611115
poor he wasn't matter with you lately,3030.119,4.44,860,3032.339,-0.4895,-0.35,-0.5,0.06885687291974181,-0.13359693683370602,-0.5110572641148774
you used to tell me you love me you used,3032.72,4.44,861,3034.9399999999996,0.6369,0.5,0.2,0.1251882807450089,-0.024138731056756492,-0.5587846904445337
to treat me like a high class thing well,3034.559,4.8,862,3036.9590000000003,0.743,0.16,0.8,0.20179577418564332,-0.14592932703012695,-0.576982520075727
you s you so are you oh there you admit,3037.16,4.04,863,3039.18,0.2023,0.0,0.1,0.18510188028232696,-0.1954922540950687,-0.5907890618977152
it I ain't admitting nothing I'll give,3039.359,4.281,864,3041.4995,0.0,0.0,-0.25,0.2308239046597534,-0.17260779924554737,-0.6082786920285839
you one more chance do you love me or,3041.2,5.24,865,3043.8199999999997,0.7574,0.5,0.45,0.29078437821728187,-0.1386730540001606,-0.6250407989314613
don't you no I don't qu on I want a,3043.64,5.32,866,3046.2999999999997,0.2933,0.0,-0.1,0.25740989286673377,-0.12888928047021422,-0.6336869567960965
direct,3046.44,2.52,867,3047.7000000000003,0.0,0.1,0.0,0.20099756208315364,-0.14767408534406012,-0.6314724754189418
answer listen kid there's one thing,3049.44,4.76,868,3051.82,0.0,0.0,0.5,0.06285961541395725,-0.22033069945450673,-0.6033150640560117
about you I can't understand how could,3051.48,5.72,869,3054.34,0.0,0.0,-0.5,0.10980619434543845,-0.20183010705029658,-0.5808439526182884
you believe me when I said I love you,3054.2,6.08,870,3057.24,0.6369,0.5,0.85,0.1787436489272279,-0.1362457120789899,-0.5614871611120957
when you know I've been a liar all my,3057.2,6.24,871,3060.3199999999997,-0.5106,0.0,-0.5,0.1319608483692503,-0.07545371604672439,-0.5602742528768783
life you've had that reputation since,3060.28,6.16,872,3063.36,0.0,0.0,0.1,0.08410850519632562,-0.11927781189228726,-0.5867494447936357
you was a you you must have been insane,3063.44,6.32,873,3066.6,-0.4019,-1.0,-0.6,0.05978623191886798,-0.32729833835911776,-0.634395379838814
to think I tell you the truth how could,3066.44,6.32,874,3069.6,0.3182,0.0,-0.1,0.04471756328386156,-0.29132872286358696,-0.6819599743423291
I believe you when you said we married I,3069.76,5.839,875,3072.6795,0.0,0.25,0.5,0.02338277558251687,-0.2678744847882734,-0.7217401278308749
you know I'd rather hang than have a,3072.76,7.839,876,3076.6795,0.0,0.0,-0.25,-0.009203833676626272,-0.3153243885896272,-0.7526753678377041
wife I know I said I'd make you mine now,3075.599,7.041,877,3079.1195000000002,0.0,0.0,0.45,-0.0267960327864429,-0.33533374226847995,-0.7578447093373197
wouldn't you know that I would go for,3080.599,5.321,878,3083.2595,0.0,0.0,0.1,-0.02771239604413659,-0.2922697430246999,-0.7301232451043014
that old mind how could you believe me,3082.64,5.84,879,3085.56,0.0,0.1,-0.1,0.017475949890039845,-0.24550123592873596,-0.6787666180213745
when I said I love you when you know,3085.92,5.159,880,3088.4995,0.6369,0.5,0.8,0.10602179122986588,-0.1910051869047671,-0.6136375003513845
I've been a liar you sure I've been a,3088.48,6.16,881,3091.56,-0.25,0.5,-0.6,0.06581890065374134,-0.16239702163935416,-0.7341854401224309
liar a double cross liar a double cross,3091.079,7.48,882,3094.819,-0.765,0.0,-0.9,-0.07510056639616955,-0.15264850009141354,-0.9514124221993705
and liar all my dog on cheatting,3094.64,8.159,883,3098.7194999999997,-0.5106,0.0,-0.7,-0.17266591028864528,-0.1393116788323827,-1.0935709158797637
lie you said you would love me,3098.559,8.921,884,3103.0195000000003,0.6369,0.5,-0.5,-0.05310317069857916,-0.09641417053403849,-1.1513347162388676
long and never would do me wrong stopend,3102.799,9.52,885,3107.559,-0.4767,-0.275,-0.1,-0.1321727536339754,-0.05388840162251312,-1.1806730966296128
to faithful you'd always be me why baby,3107.48,7.04,886,3111.0,0.4404,0.0,0.45,-0.10259206656160544,-0.056440340148010366,-1.2225981483424269
you must be Looney to trust a lower than,3112.319,6.201,887,3115.4195,0.2732,0.0,-0.5,-0.07346841421066602,-0.11986167370916809,-1.326325682862483
low to Tim like me,3114.52,4.0,888,3116.52,0.1027,0.0,0.35,-0.0727056229791459,-0.13790163543986877,-1.352950061312683
you said I'd have,3120.04,7.4,889,3123.74,0.0,0.0,0.15,-0.046612524381319825,-0.12363283730963223,-1.3825551238247187
everything a beautiful diamond,3123.319,8.961,890,3127.7995,0.743,0.85,0.85,0.0271248700603366,0.01423536135624218,-1.2361329375253456
ring a bungalow by the Sea a bungalow,3127.44,7.08,891,3130.98,0.0,0.0,0.5,0.08342596335986287,0.019883701872996325,-1.17869649234652
yes you're really naive to ever believe,3132.28,4.96,892,3134.76,0.079,-0.3,-0.75,0.1029630168701657,-0.008816947299026703,-1.3021740363379566
a full of baloney Pony like me boy I,3134.52,4.64,893,3136.84,0.3612,0.35,-0.5,0.08688598113387289,0.023015100441879398,-1.4014489532342165
sure must have lost my head you ain't,3137.24,4.4,894,3139.4399999999996,0.0,0.5,-0.5,0.0383210792505583,0.12403109266565243,-1.478843685182794
lost nothing you never had what about,3139.16,6.04,895,3142.18,-0.3182,0.0,0.45,-0.04436659086543839,0.17036226485014805,-1.4615285935281883
the time you went to Indiana I was lying,3141.64,6.479,896,3144.8795,-0.5267,0.0,-0.1,-0.137610559040801,0.14555117410607274,-1.446866810575243
I was down in all,3145.2,5.24,897,3147.8199999999997,0.0,-0.15555555555555559,-0.65,-0.2243315867007427,0.07604594085165994,-1.5312541323231872
you said you had some business you had,3148.119,5.521,898,3150.8795,0.0,0.0,0.1,-0.27391280421753544,-0.006156785803332423,-1.6136918189663294
to complete what I was doing I would be,3150.44,6.8,899,3153.84,0.0,0.1,0.5,-0.2881309407484252,-0.0783740381146523,-1.6599792956873052
a cat to repeat what about the evening,3153.64,6.32,900,3156.7999999999997,0.0,0.0,0.1,-0.2819616336094786,-0.13155465687972817,-1.6809972346309197
you was with your mother I was roing,3157.24,4.76,901,3159.62,0.0,0.0,-0.1,-0.26872094151728976,-0.1534198368620092,-1.6844616069929272
with another,3159.96,7.0,902,3163.46,0.0,0.0,0.0,-0.2591646608762164,-0.11579099133851815,-1.675175200835941
honey to think you our love was real,3162.0,8.72,903,3166.36,0.6369,0.35,0.85,-0.26801363779324416,-0.07300372940528937,-1.668329185376224
baby leave us not forget that I'm a heel,3166.96,6.28,904,3170.1,0.1195,0.0,-0.1,-0.2735652206941862,-0.21675922988987165,-1.6873482654082448
how could I believe you when you said,3170.72,4.56,905,3173.0,0.0,0.0,-0.1,-0.24594309689419486,-0.25456127629154934,-1.7316431453184613
you love me well you know I've been a,3173.24,5.72,906,3176.1,0.743,0.5,0.45,-0.17595506660096974,-0.15411592492356946,-1.762044388862466
liar good nothing liar oh my good for,3175.28,7.559,907,3179.0595000000003,0.6372,0.7,0.1,-0.12526135312170714,-0.05385225353297361,-1.7725666515576446
nothing Li,3178.96,3.879,908,3180.8995,0.0,0.0,-0.1,-0.1236614232341515,-0.043102473591452674,-1.7749225530155899
a,3206.72,3.0,909,3208.22,0.0,0.0,0.0,-0.09522011709560499,-0.04087423301597901,-1.8005428519956437
[Music],3224.17,38.429,910,3243.3845,0.0,0.0,0.25,-0.10845907994225143,-0.0655999761447749,-1.8353688597000835
hey,3265.119,3.0,911,3266.619,0.0,0.0,0.0,-0.26103826117233336,-0.09833168236772796,-1.8674832293185974
woo,3279.319,21.461,912,3290.0495,0.4767,0.0,0.5,-0.23214533924729708,-0.14405384399722163,-1.9011619860093867
[Music],3281.98,18.8,913,3291.38,0.0,0.0,0.25,-0.23038987568599884,-0.14702449274172957,-1.9020865650775673
hey hey,3307.52,4.0,914,3309.52,0.0,0.0,0.0,-0.3046836250202749,-0.18920307810454184,-1.9044542442953427
[Music],3315.18,36.69,915,3333.5249999999996,0.0,0.0,0.25,-0.4084613131311825,-0.23301797519072748,-1.9400215801435492
ow you know you been a liar I know I've,3354.76,6.839,916,3358.1795,-0.5106,0.0,-0.8,-0.5163240306577085,-0.23310787328089433,-2.12792075998371
been a liar a double crossing liar a,3358.4,8.08,917,3362.44,-0.765,0.0,-0.85,-0.6425584959598045,-0.22658941636285962,-2.181273966190226
double cross liar you're good,3361.599,4.881,918,3364.0395000000003,-0.1027,0.2333333333333333,-0.2,-0.6800743823064322,-0.2241955565493423,-2.1988705381846247
[Music],3366.68,8.92,919,3371.14,0.0,0.0,0.25,-0.669280569354697,-0.2195522863261103,-2.222253659059285
[Applause],3374.46,5.69,920,3377.305,0.4215,0.0,0.85,-0.6281296979420006,-0.2423036411577142,-2.123774855074237
[Music],3375.6,5.45,921,3378.325,0.0,0.0,0.5,-0.6723626969096401,-0.2525853137428334,-2.095853380857671
[Applause],3380.15,3.91,922,3382.105,0.4215,0.0,0.85,-0.651607741428119,-0.30083560394748843,-1.9645293501680008
[Music],3381.05,3.49,923,3382.795,0.0,0.0,0.5,-0.6331671085585975,-0.3074638281205768,-1.9360164243488949
[Applause],3384.06,3.9,924,3386.0099999999998,0.4215,0.0,0.85,-0.5541944304297723,-0.32136418080781054,-1.8045797303647269
[Music],3384.54,6.019,925,3387.5495,0.0,0.0,0.5,-0.5263644469038157,-0.3194149497528354,-1.7564079054538475
Johnny darling I just had to come I just,3387.96,6.24,926,3391.08,0.5859,0.0,0.5,-0.4935389264741942,-0.29632419404302834,-1.7073471110674567
had to that the chap with the aent him,3390.559,6.841,927,3393.9795000000004,0.0,0.0,-0.1,-0.471704821892243,-0.25517019543856456,-1.6985235660169187
yes brindale ah they've become very good,3394.2,5.52,928,3396.96,0.7089,0.9099999999999999,0.45,-0.42052169825540814,-0.1883770076823698,-1.6771234431402404
friends oh,3397.4,4.24,929,3399.52,0.4767,0.0,0.5,-0.3401575527174785,-0.11322318482633414,-1.6288612067599608
yes don't you think we should be getting,3399.72,4.96,930,3402.2,0.4019,0.0,0.2,-0.25860929480788647,-0.04026980851152074,-1.5776782156861464
over to Edgar's later Johnny tonight's,3401.64,4.52,931,3403.9,0.0,0.0,0.1,-0.23227683341239097,-0.010277918054082324,-1.564130169462282
my night and tonight I want to be alone,3404.68,4.04,932,3406.7,-0.1779,0.0,-0.15,-0.25649771773892754,-0.001876935049863829,-1.5978613140303572
with you when he didn't show up at the,3406.16,4.28,933,3408.2999999999997,0.0,0.0,-0.25,-0.2975355389107649,-0.013918733550051373,-1.6474834536164742
opening I didn't even feel like going on,3408.72,3.399,934,3410.4195,-0.2755,0.0,-0.25,-0.36540495015125607,-0.0390682078061536,-1.7436517035747308
how'd you get away from your party oh I,3410.44,4.08,935,3412.48,0.4019,0.0,0.1,-0.42972536917083626,-0.06518733637497409,-1.8563139748796074
just walked out I couldn't stand not,3412.119,5.601,936,3414.9195,0.0,0.0,-0.8,-0.47979799847957016,-0.0913956072258468,-1.9350700780408816
being with you tonight,3414.52,6.279,937,3417.6595,0.0,0.0,0.85,-0.482563983729075,-0.10898721706276611,-1.8705052643160627
Ellen Ellen I think we're in love yes,3417.72,5.52,938,3420.48,0.7845,0.5,0.85,-0.45870688740392684,-0.11522244130575605,-1.7331775953141804
darling I know well what are we going to,3420.799,4.28,939,3422.939,0.7096,0.0,0.5,-0.45294519046953075,-0.11333589645951737,-1.6724250490462333
do about it,3423.24,4.04,940,3425.2599999999998,0.0,0.0,0.25,-0.48103898762982034,-0.10732694297339929,-1.7226269467356006
nothing well we can't go on in this inde,3425.079,5.28,941,3427.719,-0.2057,0.0,-0.75,-0.5238847855457085,-0.09852888835233081,-1.771761760000436
definite State well aren't you happy oh,3427.28,5.44,942,3430.0,0.0521,0.4,0.2,-0.5454931144746931,-0.08996818757094935,-1.7217915665582282
you know I am so am I that's not killer,3430.359,5.121,943,3432.9195,0.5334,0.0,0.3,-0.5169115262940635,-0.08079136202039573,-1.67542354082084
with Improvement,3432.72,2.76,944,3434.1,0.4588,0.0,0.3,-0.4911140233812498,-0.07791254095302835,-1.6701165369887512
huh but something might happen like what,3435.92,5.28,945,3438.56,0.5023,0.0,0.1,-0.36594735968610365,-0.07258174166236778,-1.676935713202392
well someday you might look over my,3440.039,3.56,946,3441.8190000000004,0.2732,0.0,0.15,-0.28734091765227093,-0.0755023987148835,-1.6735394655170794
shoulder and see someone else someone,3441.2,6.119,947,3444.2594999999997,0.0,0.0,0.1,-0.24283922066957458,-0.08226023779429219,-1.666950204690982
