text,start,duration,line_no,midpoint,sentiment-vader,sentiment-textblob,sentiment-ollama,sentiment-vader_norm,sentiment-textblob_norm,sentiment-ollama_norm
thanks I guess benan and this boys had,2515.0,4.48,783,2517.24,0.4404,0.2,0.2,-2.2252902598199986,-0.6731785219422131,-1.4568693431323692
some fun with you I'll get him alone,2517.44,5.76,784,2520.32,0.3182,0.3,0.45,-2.1495824616716743,-0.7797760441755549,-1.4842157267038822
sometime that kind always traveling,2519.48,5.839,785,2522.3995,0.5267,0.6,0.1,-2.140511297614279,-0.443562215662566,-1.505499773645757
bunches you hear a lot of stuff around a,2523.2,4.44,786,2525.4199999999996,0.0,0.0,-0.1,-2.1948276487434386,-0.5466496691095751,-1.5448483438459946
bar I don't you smother I don't listen,2525.319,5.52,787,2528.079,0.3252,0.0,-0.3,-2.160922894860355,-0.5943051886156034,-1.5897400038058012
very hard sure you do what do you,2527.64,6.04,788,2530.66,0.2228,0.060416666666666646,-0.1,-2.075872396565395,-0.5176420482341811,-1.6363731296136697
hear well some of the boys say you were,2530.839,5.601,789,2533.6394999999998,0.2732,0.0,0.2,-2.0106962203223877,-0.5382355586401999,-1.6835436287663892
framed not very good at,2533.68,4.88,790,2536.12,-0.3865,-0.26923076923076916,-0.35,-2.038721827246638,-0.688395734339732,-1.7106275784082685
that I want you to pass this along so,2536.44,3.399,791,2538.1395,0.0772,0.0,0.3,-2.087833425120618,-0.695664361901259,-1.7248276640684175
it'll get back to the right places I'm a,2538.56,3.039,792,2540.0795,0.0,0.14285714285714285,0.45,-2.120568798847027,-0.9814556615263057,-1.7331875263897263
little peeve with the boys that did it,2539.839,3.321,793,2541.4995,0.0,-0.1875,-0.2,-2.1219921178714602,-1.0785570537613896,-1.7367289175373812
know who they are yeah I know who they,2541.599,3.081,794,2543.1395,0.296,0.0,0.5,-2.1184513935618345,-1.065149446244361,-1.738794671038283
are but I don't know where to find,2543.16,3.52,795,2544.92,0.0,0.0,-0.1,-2.1426652862052133,-1.0773081831158233,-1.7393878054350822
them do you ever a sell information,2544.68,3.32,796,2546.3399999999997,0.0,0.0,0.1,-2.194627258143185,-1.201857405999516,-1.7391100884578068
Smoothie,2546.68,2.879,797,2548.1195,0.0,0.0,0.5,-2.22326031877168,-1.3668985750448284,-1.737629753277163
not,2548.0,4.88,798,2550.44,0.0,0.0,-0.1,-2.114994477380733,-1.4178121468950495,-1.733006865784957
me be worth five bucks I could find out,2549.559,5.441,799,2552.2795,0.2263,0.3,-0.1,-2.0529088871129737,-1.5103386006703,-1.7264839143427968
where I could run into a certain guy ask,2552.88,4.12,800,2554.94,0.2732,0.21428571428571427,0.1,-2.0141519116744786,-1.3961387208757503,-1.71133329767258
somebody,2555.0,6.64,801,2558.32,0.0,0.0,0.0,-1.9487523843317558,-1.3883182881715552,-1.679885058837928
else 10 it ain't healthy Flynn 20 bucks,2557.0,7.52,802,2560.76,-0.3089,0.5,-0.3,-1.9090602976557443,-1.091712835561661,-1.6476022454144572
or do I go someplace,2561.64,2.88,803,2563.08,0.0,0.0,-0.1,-1.8748156697130194,-1.0955007781580208,-1.611564898857376
else who do you want to know about guy,2564.68,5.879,804,2567.6195,0.0772,0.0,0.1,-1.76907634532549,-1.0714364506422498,-1.5363390356101887
they call Gunner the college stuff,2567.359,5.881,805,2570.2995,0.0,0.0,0.2,-1.6688784508966945,-0.9191298770956354,-1.4961546626642885
anybody could have told you he hangs out,2570.559,4.04,806,2572.579,0.0,0.0,0.1,-1.610944485868806,-0.8452888889583814,-1.4704583265618665
every night in a little club called the,2573.24,6.359,807,2576.4195,0.0,-0.1875,0.15,-1.6262062802067256,-1.0083567375625333,-1.4581817334127973
black kitten it's on 18th 20 bucks,2574.599,8.0,808,2578.599,0.0,-0.16666666666666666,0.3,-1.6253017137562602,-1.1138593477291283,-1.4793583165580648
please you wouldn't cross me Pap I don't,2579.599,5.321,809,2582.2595,0.3182,0.0,-0.2,-1.5838123586794592,-1.224207459236723,-1.6306694041742396
cross nobody i' bounce you around like a,2582.599,5.96,810,2585.579,0.3612,0.0,-0.1,-1.5371578388913945,-1.2703429998591225,-1.7082489585040463
basketball I gave it to you,2584.92,3.639,811,2586.7395,0.0,0.0,0.1,-1.5253374462264255,-1.2779850315022292,-1.5418626368576958
straight don't bother to pick me up,2600.359,11.0,812,2605.859,0.4471,0.2,-0.5,-1.4537323384763934,-1.1596626130133068,-1.6202563083597599
[Music],2605.29,9.029,813,2609.8045,0.0,0.0,0.25,-1.3694640584865074,-1.1600962646634154,-1.5758141315931982
my party tonight Gunner I heard you were,2611.359,5.441,814,2614.0795,0.4019,0.0,0.3,-1.22749128786613,-1.0848471396242714,-1.4821696995198146
out Flynn that smells Mighty like a cop,2614.319,6.04,815,2617.339,0.3612,0.4,0.2,-1.12865638288457,-0.8227256489310599,-1.4161297479662098
to me let's go across the street I never,2616.8,7.039,816,2620.3195,0.0,0.0,0.5,-1.0830256206338245,-0.81670020815245,-1.3658423349860098
argue with a man who's giving the,2620.359,3.48,817,2622.0989999999997,0.0,0.0,-0.2,-1.0832997162011784,-0.8364190311664691,-1.3422617718984498
[Music],2623.93,3.11,818,2625.4849999999997,0.0,0.0,0.25,-1.0899901838415516,-0.8351963246987848,-1.3101341865847722
party Castro should have let me get you,2633.2,4.68,819,2635.54,0.4019,0.0,0.45,-0.8576684955025852,-0.7736665764387991,-1.2837376598043235
bit good the other night he's got more,2635.72,4.8,820,2638.12,0.4404,0.35833333333333334,0.35,-0.8278312414638321,-0.8013265831475718,-1.2864128451254249
sense than you've,2637.88,2.64,821,2639.2000000000003,0.0,0.0,0.15,-0.8241271540523196,-0.8194170255706215,-1.288268174398746
[Music],2640.53,20.549,822,2650.8045,0.0,0.0,0.25,-0.927112644436979,-1.0105859561016612,-1.339822732134346
got turn,2657.76,3.319,823,2659.4195000000004,0.0,0.0,0.1,-0.945110293160775,-0.9078405095497147,-1.3793350980946182
around you going to knock me off or,2661.839,5.401,824,2664.5395,0.0,0.0,-0.15,-0.9442626590923922,-0.8918208744063767,-1.3179938888783034
Pinch Me Maybe neither one I want to ask,2664.2,4.32,825,2666.3599999999997,-0.0572,0.0,0.2,-0.9328495165385771,-0.9233999888521977,-1.2717834403562776
you a couple of questions about a friend,2667.24,4.4,826,2669.4399999999996,0.4939,0.0,0.2,-0.7713198075106361,-0.7652457058544426,-1.1992117710519201
of yours sure Blackie clay what do you,2668.52,4.53,827,2670.785,0.3182,0.5,-0.1,-0.685024568388752,-0.39813083466577776,-1.1747605512255803
want to know,2671.64,26.32,828,2684.7999999999997,0.0772,0.0,0.15,-0.6373495940043696,-0.46998741798027255,-1.1666815652686235
[Music],2673.05,27.91,829,2687.005,0.0,0.0,0.25,-0.6755754231858413,-0.47211950496988464,-1.180476314904532
count,2697.96,3.0,830,2699.46,0.0,0.0,0.0,-0.7818954236447413,-0.6206869438549698,-1.235184602878716
[Music],2705.88,25.14,831,2718.4500000000003,0.0,0.0,0.25,-0.7580712768644486,-0.7734666396560043,-1.2064380447219252
Lieutenant Banks Lieutenant this is,2732.72,6.32,832,2735.8799999999997,0.0,0.0,0.1,-0.8761685692160277,-0.7890012253507246,-1.1208735631755438
deo all right the boy who went on the,2736.52,4.039,833,2738.5395,0.0,0.2857142857142857,0.1,-0.9448728034845622,-0.6949117266095923,-1.1332272132953025
culio killings tied up in a construction,2739.04,3.0,834,2740.54,-0.6705,0.0,-0.1,-1.0099357255878536,-0.6329040788965539,-1.1510937991140122
job on 18th Street across from the black,2740.559,4.52,835,2742.8190000000004,0.0,-0.16666666666666666,-0.1,-1.0896048170951038,-0.7177582455311492,-1.1773597114998793
kitten hold it Johnny get a car out in,2742.04,6.24,836,2745.16,0.0,0.0,0.1,-1.1275126775591786,-0.7705418247365082,-1.189380995696697
front right away okay Johnny Lieutenant,2745.079,4.601,837,2747.3795,0.2263,0.39285714285714285,0.45,-1.1020138008188236,-0.664105264306468,-1.1623257024232296
don't let anything out about his arrest,2748.28,2.68,838,2749.6200000000003,-0.34,-0.05,-0.2,-1.1110168520656307,-0.7296190682933603,-1.0886682114975
and whatever you do don't let anybody,2749.68,2.439,839,2750.8995,0.0,0.0,-0.1,-1.1318930845077388,-0.7058614498262599,-1.0455745542108428
spring him if you do I'll be dead 10,2750.96,3.359,840,2752.6395,-0.6486,-0.2,-0.6,-1.1622554267853542,-0.4930504703461989,-1.014387423752087
minutes later we'll keep him buried did,2752.119,4.081,841,2754.1595,0.0,0.0,-0.2,-1.177304566026179,-0.3932333891708161,-1.0274342077630167
you got anything on Clancy we can't find,2754.319,4.561,842,2756.5995,0.0,0.0,0.2,-1.1464386673585005,-0.30636174480939116,-1.0676671260403061
a thing maybe he's using a phony name,2756.2,3.96,843,2758.18,0.0,0.0,-0.2,-1.0693886879371672,-0.17356516894292742,-1.0540505084518965
yeah I'll put a tail on him I'm going to,2758.88,4.0,844,2760.88,0.296,0.0,0.2,-0.8389531908525633,-0.15105661644745066,-0.9174244233145684
sleep for 18,2760.16,2.72,845,2761.52,0.0,0.0,0.2,-0.7838460028700839,-0.15519850201661856,-0.8834328924472894
hours hey,2767.079,6.081,846,2770.1195000000002,0.0,0.0,0.1,-0.8209470637291088,-0.32961610048785284,-0.8573203227513632
Flynn over,2769.839,3.321,847,2771.4995,0.0,0.0,0.15,-0.9752312875674829,-0.6083940300255489,-0.8782085475366931
here I heard you had applied for a,2775.72,4.599,848,2778.0195,0.0,0.0,0.1,-0.9819348967868293,-0.6184625485527446,-0.8851458128017138
permanent position at lenworth I didn't,2777.8,5.68,849,2780.6400000000003,0.0,0.0,0.5,-0.9809996618657099,-0.5892154811356081,-0.8395142039801221
qualify who sprung You My Mother your,2780.319,4.52,850,2782.579,0.0,0.0,-0.1,-0.9672519926846834,-0.645251502204852,-0.8341388303179731
mother must get around the way you walk,2783.48,3.48,851,2785.22,0.0,0.0,-0.1,-0.9038701336025774,-0.5632090622217815,-0.8597449117354784
in and out of soft jobs and jails if if,2784.839,3.201,852,2786.4395,0.0,0.1,-0.1,-0.8594621101440514,-0.41637633655373774,-0.8742601216081831
you're trying to pump me you're going to,2786.96,2.56,853,2788.2400000000002,0.0,0.0,-0.1,-0.7789350487490028,-0.3217993505561603,-0.8873848988608102
have to do a lot better than that I'm,2788.04,3.64,854,2789.86,0.4404,0.5,-0.3,-0.6933431076736847,-0.11286526785357578,-0.881195532425231
just trying to get the formula they,2789.52,3.64,855,2791.34,0.0,0.0,0.15,-0.6088377584805522,-0.02058435910230841,-0.8567732523879356
throw away the key on me if I get a,2791.68,3.2,856,2793.2799999999997,0.0,0.0,-0.2,-0.515053300701258,-0.029134817142686602,-0.8235982032743363
traffic ticket there's no formula they,2793.16,3.76,857,2795.04,-0.296,0.0,-0.1,-0.4777410824353247,0.010777125562389071,-0.8263823461196944
just found out I didn't do it okay don't,2794.88,5.199,858,2797.4795,-0.1695,0.5,-0.6,-0.6078556685840697,0.28816263209508874,-0.9251495280691021
get sore you're too nosy I don't be like,2796.92,4.52,859,2799.1800000000003,-0.5588,0.0,-0.6,-0.8503274316386431,0.3057579376437375,-1.002608654675592
that I was just going to invite you to a,2800.079,3.24,860,2801.699,0.1531,0.0,0.5,-0.7852327986186403,0.28629306869319493,-0.8682330432725566
party tonight I need that like I need,2801.44,4.159,861,2803.5195,0.6369,0.0,0.65,-0.7174279735894822,0.31249767179672194,-0.8412843527421647
the plague you don't like parties I've,2803.319,3.601,862,2805.1195,-0.5216,0.0,-0.5,-0.7384046111449974,0.29048027694277956,-0.8782360445418926
been to a couple lately that are pretty,2805.599,3.921,863,2807.5595000000003,0.4939,-0.024999999999999994,0.35,-0.8250972048359129,0.12321568938437695,-0.9270945460965575
rough this might turn out that way too,2806.92,4.08,864,2808.96,0.0,-0.1,-0.25,-0.7631510161848952,0.08086500820349266,-0.926391494436423
I've lined up to who the cutest GS you,2809.52,4.559,865,2811.7995,0.5859,0.0,0.45,-0.4847347136012161,0.07276051869377878,-0.8890213584045843
ever saw you want to share him with me,2811.0,5.2,866,2813.6,0.3612,0.0,0.1,-0.38171989101684,-0.00872518945796244,-0.8756583089350818
well two are worse than none why pick on,2814.079,4.361,867,2816.2595,-0.25,-0.4,-0.5,-0.3989266846529499,-0.26897536116720056,-0.9133514689959528
me you got a lot of friends well I've,2816.2,3.72,868,2818.06,0.6369,0.0,0.2,-0.2583084531116618,-0.21594191814065586,-0.9709351820160985
getting you a cute girl is picking on,2818.44,2.84,869,2819.86,0.4588,0.5,-0.5,-0.19238908433692767,0.01547789974199866,-1.0444330432599482
you I've been taking an awful beating,2819.92,4.72,870,2822.28,-0.7184,-1.0,-0.7,-0.21916809267139986,-0.5122000291200064,-1.1532723162295593
since I was 13 who the girl now would,2821.28,4.68,871,2823.6200000000003,0.0,0.0,-0.2,-0.2518938289892594,-0.5843070205286015,-1.2116155428428104
you know anymore if I gave you their,2824.64,3.36,872,2826.3199999999997,0.0,0.0,-0.15,-0.2727683540541705,-0.5295958644804174,-1.3077299907190594
names they're women what more do you,2825.96,3.879,873,2827.8995,0.0,0.5,0.1,-0.22087541784016715,-0.27330135843383185,-1.3419034184071736
want free dishes well I could use a,2828.0,3.48,874,2829.74,0.6908,0.4,0.2,-0.11839752421814527,-0.1603657029176023,-1.355611203787287
little fun what time I meet you at Pine,2829.839,4.601,875,2832.1394999999998,0.4601,0.056249999999999994,-0.1,0.018279865158614194,-0.1600546364937148,-1.3250007036501708
and Fourth Street at 9:30 hey don't,2831.48,7.0,876,2834.98,0.0,0.0,-0.1,0.10178928685470859,-0.18493107075224835,-1.3352988604804195
stand me up I couldn't handle both of,2834.44,4.04,877,2836.46,0.0,0.0,-0.6,0.11575483270097703,-0.19747294709722024,-1.4912222634358394
them classy wants you to get him drunk,2841.4,4.959,878,2843.8795,0.128,-0.06666666666666665,-0.1,0.13471949882727607,-0.19663495541309314,-1.4698371642925563
play up to him get everything you can,2844.2,5.359,879,2846.8795,0.34,0.0,0.45,0.19460235405422138,-0.19855452938143642,-1.47286470120715
out of him who is he cleansy didn't say,2846.359,5.521,880,2849.1195,0.0,0.0,-0.1,0.16164833790705654,-0.3847768718337087,-1.5457117287070037
just said he might be dangerous to him,2849.559,4.481,881,2851.7995,-0.4767,-0.6,-0.2,-0.036383499409571,-0.7588444163393688,-1.6465180227764677
what am I supposed to find out,2851.88,3.8,882,2853.78,0.0,0.0,0.1,-0.194718410112046,-0.7699943752538692,-1.6439678442855374
everything you can what he's doing,2854.04,3.44,883,2855.7599999999998,0.0,0.0,0.2,-0.3112698440466297,-1.0118823455143162,-1.587201266978486
around the docks what his connections,2855.68,4.56,884,2857.96,0.0,0.0,0.1,-0.33170269155663934,-0.9292430160318581,-1.5096776869000657
are fine job to give to his,2857.48,5.68,885,2860.32,0.2023,0.4166666666666667,0.45,-0.20797415255369112,-0.6753666926353632,-1.4664207373959866
sister why don't you do it cuz it's a,2860.24,5.24,886,2862.8599999999997,0.0,0.0,-0.1,-0.3546032192412837,-0.983258130647177,-1.5185084054584315
worst job to give to his wife you know,2863.16,5.64,887,2865.98,-0.6249,-1.0,-0.85,-0.5624795500881381,-1.3273787399487564,-1.7002228717375436
how jealous Clancy is yeah you going to,2865.48,5.44,888,2868.2,-0.2023,0.0,-0.1,-0.6197969909025738,-1.3927358151336597,-1.7387738301550661
wear your wedding ring no thanks for,2868.8,3.92,889,2870.76,-0.3412,-0.1,-0.15,-0.6408114666263033,-1.3819010354951806,-1.7050901262532947
reminding,2870.92,5.84,890,2873.84,0.0,0.0,0.2,-0.7123644486507033,-1.427373638100304,-1.694053730968468
me here he is now,2872.72,8.749,891,2877.0944999999997,0.0,0.0,0.1,-0.7965889655521571,-1.6068000987917115,-1.720070592715659
[Music],2876.76,4.709,892,2879.1145,0.0,0.0,0.25,-0.6447447782519299,-1.6151921493417642,-1.561952615563079
how are you girls sorry to keep you,2881.64,4.199,893,2883.7394999999997,-0.0772,-0.5,-0.15,-0.6420784535920155,-1.8580910683414031,-1.4988099412490077
waiting this is Tim Flynn Tim this is,2883.8,3.88,894,2885.7400000000002,0.0,0.0,0.1,-0.5436639989780668,-1.8399618858246911,-1.4797665185802147
Peggy and that's Dora she belongs to you,2885.839,3.48,895,2887.5789999999997,0.0,0.0,0.3,-0.44140296061651096,-1.8738365042040024,-1.4335493641738655
now suppose I like Peggy,2887.68,4.399,896,2889.8795,0.3612,0.0,0.65,-0.36266738126378556,-1.9733351196940176,-1.3560693891577176
better wait a minute pal come on Clancy,2889.319,4.24,897,2891.439,0.4404,0.5,0.3,-0.19819786258096106,-1.7378817374141915,-1.301576628679337
you're not going to get stuffy on me I,2892.079,3.161,898,2893.6595,0.0,0.0,0.5,-0.0507326949446169,-1.6667546590116724,-1.2303647346757807
it's just that I got kind of a weakness,2893.559,3.76,899,2895.4390000000003,-0.4215,0.6,-0.1,-0.11647046632101703,-1.3796762502026516,-1.1840833246922067
for blonds so have I yeah well this is,2895.24,3.8,900,2897.14,0.552,0.0,0.1,0.11408560826213106,-1.2187453288964083,-1.153403673306136
sort of my coming out,2897.319,3.52,901,2899.079,0.0,0.0,0.25,0.2510588407810525,-1.2030840645079928,-1.1397963831728486
party there's nothing that matter with,2899.04,4.44,902,2901.2599999999998,0.3871,0.0,-0.25,0.2641099628611801,-1.1982433431895692,-1.1588009342531027
Doris oh of course not you'll have fun,2900.839,4.161,903,2902.9195,-0.4023,0.3,0.2,0.19068252051967785,-1.1012045212918622,-1.1909790870954209
oh come on Clancy what difference does,2903.48,3.92,904,2905.44,0.0,0.0,-0.15,0.05776899649854654,-1.002915772843012,-1.1409838593928257
it make you like Doris and I think he's,2905.0,4.96,905,2907.48,0.3612,0.0,0.45,0.0358898356775506,-1.051809312616297,-0.9671611432700626
kind of cute why can't he like Doris why,2907.4,6.52,906,2910.6600000000003,0.224,0.55,0.3,0.05613653068339745,-0.7229697207069444,-0.946168943471967
can't somebody oh sit down,2909.96,3.96,907,2911.94,0.0,-0.15555555555555559,-0.1,0.07135502519824272,-0.7929473574587469,-0.9772774437156199
Clancy we'll have a real good time honey,2915.119,5.321,908,2917.7795,0.4404,1.0,0.65,0.16518322145012362,-0.2113792387435841,-0.9067872695988137
yeah,2918.96,4.96,909,2921.44,0.296,0.0,0.35,0.21589634903488472,-0.18404780677104862,-0.8314003604887092
sure tell me all about yourself Tim oh I,2920.44,5.44,910,2923.16,0.3182,0.5,0.1,0.22408416481824409,-0.22148178222118736,-0.8140895743720825
come from an ordinary everyday family my,2923.92,3.639,911,2925.7395,0.0,-0.225,0.2,0.20338717690992952,-0.27682776378934265,-0.8218458911232056
mother was an oil AIS my father was a,2925.88,4.56,912,2928.1600000000003,0.0,0.0,-0.1,0.1470383627894295,-0.571720143194682,-0.8670589897195226
zeppelin pilot did they ever,2927.559,5.401,913,2930.2595,0.0,0.0,0.1,0.10532020144632703,-0.5926528841236443,-0.9068748061029284
marry it's been awfully dry sitting here,2930.44,4.0,914,2932.44,0.0,-0.06666666666666665,-0.45,0.11260871672239132,-0.6035223317598796,-0.9135593452737416
waiting for you yeah sure let's have,2932.96,2.52,915,2934.2200000000003,0.5423,0.5,0.45,0.17781548903172698,-0.32824184392111316,-0.8774313654024826
some,2934.44,4.359,916,2936.6195000000002,0.0,0.0,0.1,0.3141938569163949,-0.32777942493300427,-0.8133301182721504
drinks yes what will it be who's buying,2935.48,7.72,917,2939.34,0.4019,0.0,0.1,0.45403004022509535,-0.2976126176385097,-0.7899693923224405
I am cheap bourbon in plain water make,2938.799,6.52,918,2942.059,0.0,0.09285714285714287,-0.25,0.5050136309867844,-0.26410459569055855,-0.8075632801763077
it,2943.2,5.44,919,2945.9199999999996,0.0,0.0,0.0,0.4837867762913512,-0.31086910814862434,-0.7578445916921573
for what's on the program tonight well I,2945.319,4.401,920,2947.5195,0.2732,0.0,0.5,0.4741157645927899,-0.3562587366252652,-0.6837826145266851
thought we might have a few drinks and,2948.64,3.679,921,2950.4795,0.0,-0.2,0.2,0.5454737471277272,-0.46631706170434567,-0.6482532821649604
go up to your place trying to save money,2949.72,4.8,922,2952.12,0.4939,0.0,0.2,0.6668457235630669,-0.5312351614363464,-0.6685492755425747
again we'll bring a,2952.319,5.081,923,2954.8595,0.0,0.0,0.1,0.6662554227226751,-0.6246195780854251,-0.6913850505752365
bottle what do you say Tim you lead I'll,2954.52,5.24,924,2957.14,0.0,0.0,0.1,0.6525576988322713,-0.5778484849817173,-0.6517453339045958
follow you see what nice things he says,2957.4,4.04,925,2959.42,0.4215,0.6,0.5,0.6776069996532326,-0.25162810037614136,-0.5785649537411878
Clancy you're and I are going to get,2959.76,3.92,926,2961.7200000000003,0.0,0.0,0.5,0.718860131179196,-0.2320375306671206,-0.5101360202231324
along fine that thought has already,2961.44,5.56,927,2964.2200000000003,0.2023,0.4166666666666667,0.15,0.75870148694491,0.008247726479701085,-0.47560223729513057
crossed my mind,2963.68,9.84,928,2968.6,0.0,0.0,0.1,0.7914682983926734,0.006304200589652732,-0.4696685514722895
well say something to me H oh how you,2967.0,6.52,929,2970.26,0.2732,0.0,0.1,0.7867137480102052,0.020763233232544955,-0.46320873148074665
been what didn't you loosen up tonight,2973.559,4.401,930,2975.7595,0.0,0.0,-0.1,0.8164184036358739,-0.010148692724330555,-0.38608718485640214
let's take a care listen the street car,2975.96,3.76,931,2977.84,0.4939,0.0,0.2,0.9540010775087255,0.03907664315541501,-0.3632792776327827
was good enough for my grandfather well,2977.96,3.68,932,2979.8,0.6124,0.35,0.3,1.1360378136019273,0.12078897002610602,-0.3613670121800656
it's not good enough for me how we going,2979.72,5.2,933,2982.3199999999997,-0.3412,-0.175,-0.25,1.1135057096582768,0.01856189846956768,-0.3944744587633659
to eat eat what's that that's something,2981.64,5.199,934,2984.2394999999997,0.0,0.0,0.1,0.9858807479300407,-0.0781363020605251,-0.4335886875581112
people who don't drink do come on let's,2984.92,4.28,935,2987.06,0.0,0.0,0.2,0.8604541166796593,-0.30595789547944247,-0.482993815053552
take a,2986.839,2.361,936,2988.0195,0.0,0.0,0.1,0.8473100079103334,-0.6118254579195704,-0.4916185248803096
care she acted like she knew you or what,2993.359,5.161,937,2995.9395,0.6908,0.0,0.2,0.9524307364097322,-0.6352360241401335,-0.43231498304128624
she,2996.76,6.24,938,2999.88,0.0,0.0,0.0,0.8668699998395816,-0.6425748206457623,-0.38153191653526064
did things must be slow at the,2998.52,4.48,939,3000.7599999999998,0.0,-0.30000000000000004,-0.1,0.8411292316068497,-0.8452570533028044,-0.37406907837827386
hospital you won't tell me anything,3017.4,3.919,940,3019.3595,0.0,0.0,-0.6,0.7822756545360958,-0.8530129260596262,-0.4653303909845058
about yourself I should I talk about me,3019.4,2.959,941,3020.8795,0.0,0.0,0.1,0.8474910484235454,-0.6869020984468197,-0.47540284276150313
when I get a pretty little thing like,3021.319,3.641,942,3023.1394999999998,0.6621,0.03125,0.25,0.9583706741078447,-0.6786462822670467,-0.4862826716263991
you around are you in the rackets,3022.359,5.281,943,3024.9995,0.0,0.0,0.1,1.016321077647138,-0.7470363760910624,-0.4925001217289026
Timmy let's talk about where world,3024.96,7.839,944,3028.8795,0.0,0.0,-0.1,0.9669881757176796,-0.6642888496704058,-0.5024725405975691
affairs Clancy is makes a lot of,3027.64,5.159,945,3030.2194999999997,0.0,0.0,0.25,0.9423417523017457,-0.6312684924745916,-0.5060491398040012
money you ought to get in on,3034.0,3.799,946,3035.8995,0.0,0.0,0.2,0.9080041772370224,-0.6290017926827222,-0.49370503404641114
it maybe you ought to talk to Clancy,3038.52,4.48,947,3040.7599999999998,0.0,0.0,0.2,0.9242523016369218,-0.6721159010211821,-0.4670938594480557
about getting me,3040.76,5.359,948,3043.4395000000004,0.0,0.0,0.1,0.9335275067092712,-0.6557836788333371,-0.5353168746323579
in you're kidding me you've probably got,3043.0,5.4,949,3045.7,0.1027,0.0,-0.6,0.9406582494680045,-0.5961298115452814,-0.6025613522911137
a better deal of your own haven't you,3046.119,5.121,950,3048.6795,0.4404,0.55,-0.1,0.9510995213104095,-0.5313353479661007,-0.6360186183260612
what color are your eyes can't you tell,3048.4,4.0,951,3050.4,0.0,0.0,0.1,0.9575004736851975,-0.6042375266156157,-0.6307094522084702
bbon,3051.24,3.8,952,3053.14,0.0,0.0,0.1,0.9676043551421314,-0.6304112822924479,-0.6037538586631412
blue where are old Clancy and,3052.4,6.679,953,3055.7395,0.0,0.05,-0.1,0.9762327928711889,-0.8870161354791508,-0.5742028295223673
Doris they're in the kitchen leave him,3055.04,4.039,954,3057.0595,-0.0516,0.0,-0.1,0.9797741432891997,-0.8963907119973902,-0.5599422855427962
alone you're not just an ordinary long,3066.88,9.28,955,3071.52,-0.25,-0.15,0.2,0.9149935764066373,-0.9878421795670361,-0.5492162522089917
shman are you Tiffy no what are you,3069.44,10.08,956,3074.48,-0.296,0.0,-0.1,0.8673035104393313,-0.9740437518632251,-0.6007289201715356
thirsty you're,3076.16,3.36,957,3077.8399999999997,0.0,0.0,-0.1,0.8229086367665768,-0.9936514788947174,-0.6563769152713067
[Music],3080.92,5.879,958,3083.8595,0.0,0.0,0.25,0.8737884775428835,-0.837494364581421,-0.6297335538227753
cute have you two met Clancy my boy you,3082.799,5.441,959,3085.5195,0.4588,0.5,0.45,0.9326870450036663,-0.5140941837739653,-0.5725239162319319
can think of the most delightful ways to,3086.799,3.8,960,3088.699,0.624,0.75,0.75,1.0071632227573688,0.004231032008909192,-0.4293323641581292
pass the time of night I'm going to come,3088.24,5.04,961,3090.7599999999998,0.0,0.0,0.5,0.9807121890554759,-0.02837061699132338,-0.34364430985521865
to all your parties from now,3090.599,5.72,962,3093.4590000000003,0.4019,0.0,0.2,0.9746925289757826,-0.01673441304555212,-0.27178471255836606
on look run back to your Mixmaster and,3093.28,5.36,963,3095.96,0.0,0.0,0.1,0.9704986169013543,-0.15085920786382337,-0.2420968516424938
cook up a few more of,3096.319,4.76,964,3098.699,0.0,0.15,0.1,0.9130980142893852,-0.02052091460911044,-0.2382901213118578
these here,3098.64,6.0,965,3101.64,0.0,0.0,0.0,0.8358644983479002,-0.08738624098912441,-0.2529458050729249
honey don't let me out distance here I'm,3101.079,7.161,966,3104.6595,0.0,0.0,0.1,0.7704597809026142,-0.26594144540360887,-0.2703364406399251
with you every step,3104.64,3.6,967,3106.44,0.0,0.0,0.85,0.7463626083568445,-0.2921048595644644,-0.2740605131155634
not much stamina has he we got what we,3119.28,7.079,968,3122.8195,-0.2235,-0.1,-0.1,0.7095514469543835,-0.36926809973692126,-0.21096489816633507
wanted anyway I was tired of him P you,3123.2,8.28,969,3127.3399999999997,-0.4404,-0.4,-0.35,0.5425614247352504,-0.5379901044749447,-0.33011973146578677
around jealous you can say that,3126.359,5.121,970,3128.9195,-0.4588,0.0,0.1,0.4865777995924183,-0.6268432661115979,-0.3939136459454643
again he's really,3133.28,7.2,971,3136.88,0.0,0.2,0.2,0.31041218453939545,-0.6823491825492605,-0.37719948338936543
out he'll be all right in the morning,3135.68,4.8,972,3138.08,0.0,0.2857142857142857,0.65,0.2968137434749657,-0.5158939464289465,-0.35351299156629035
[Music],3158.18,10.82,973,3163.5899999999997,0.0,0.0,0.25,0.31916653526292366,-0.5141861821541864,-0.33935434270560094
you must be part of my hangover you,3166.079,5.441,974,3168.7995,0.0,0.0,-0.25,0.3113720452018335,-0.5173938722938336,-0.3675464537914603
wish is that gun,3169.0,5.319,975,3171.6595,0.0772,0.0,-0.1,0.3313149724259475,-0.5020700745394329,-0.37376352310429883
loaded you want to find,3171.52,6.4,976,3174.72,0.0772,0.0,0.15,0.3366571147727017,-0.5259840923060021,-0.3692759084443462
out no I'm happy it just guessing,3174.319,7.201,977,3177.9195,-0.6367,-0.4,0.5,0.14583168920768633,-0.7482018639186934,-0.35251639389093037
