text,start,duration,line_no,midpoint,sentiment-vader,sentiment-textblob,sentiment-ollama,sentiment-vader_norm,sentiment-textblob_norm,sentiment-ollama_norm
no he made,2872.079,6.0,856,2875.079,-0.296,0.0,-0.1,0.5383917775790489,-0.10366262162961973,0.5022033913672361
quite a scene about a wine bottle the,2875.44,5.04,857,2877.96,0.0,0.0,0.1,0.6505296407061845,-0.11611354236011218,0.48940656304211044
other night,2878.079,2.401,858,2879.2795,0.0,-0.125,0.0,0.6490335881947804,-0.13277257581680102,0.475656350917988
he seemed to think there was something,2880.559,3.841,859,2882.4795000000004,0.0,0.0,0.1,0.6507856504914201,-0.23935329262166577,0.4196648355016414
else in the bottle was that,2881.68,6.639,860,2884.9995,0.0,0.0,0.1,0.4988116433713104,-0.4134413416709902,0.36319224758437285
oh because wine would drag it,2884.4,3.919,861,2886.3595,-0.2263,-0.1,-0.25,0.3316412863342051,-0.4671722820222128,0.3323180427276896
has he pulled anything since i haven't,2888.4,5.439,862,2891.1195000000002,0.0,0.0,-0.1,0.2968884745907219,-0.46656714028902235,0.24992357373211602
seen him since,2891.2,2.639,863,2892.5195,0.0,0.0,0.0,0.30812525529321994,-0.46831880979832197,0.23979096251086102
anything else,2894.8,2.64,864,2896.1200000000003,0.0,0.0,0.25,0.23020953548136078,-0.5075124671590415,0.23570077634911343
nothing important just a minor item but,2897.92,5.439,865,2900.6395,-0.0762,0.17500000000000002,0.25,0.07572825471255568,-0.525966822627858,0.22813055573205832
you may want it for the record,2901.2,5.28,866,2903.8399999999997,0.0772,0.0,0.3,0.023423903645675447,-0.4909236954047654,0.1930011101838198
what is it you can add sebastian's name,2903.359,5.841,867,2906.2795,0.0,0.0,0.2,-0.02642261452367159,-0.5665082252600357,0.16125688768752344
to my list of,2906.48,2.72,868,2907.84,0.0,0.0,0.15,-0.08252359373533903,-0.6919768643728448,0.14588321965230935
playmates,2912.839,3.161,869,2914.4195,0.0,0.0,0.5,-0.10863861752804171,-0.7027683544263371,0.21397801445748535
pretty fast work that's what you wanted,2914.319,4.881,870,2916.7595,0.4939,0.225,0.85,0.0973662483429922,-0.5314115941674605,0.30528176701294835
wasn't it skip it,2916.0,3.2,871,2917.6,0.0,0.0,0.1,0.14714657195677575,-0.4928877805674274,0.3306897572260898
how are you betting on this race no,2920.16,4.8,872,2922.56,-0.296,0.0,0.1,0.05012392079662815,-0.5221177473077164,0.33034208875714904
alex's number 10 is sure to when he,2923.28,3.92,873,2925.2400000000002,0.3818,0.5,-0.2,0.16300339961699617,-0.34678016570540876,0.32123262566010446
knows the owner thanks for the tip,2924.96,3.359,874,2926.6395,0.4404,0.2,0.5,0.21862236972562757,-0.27434250738069504,0.32203379564638857
alex says they have been holding him,2927.2,2.879,875,2928.6394999999998,0.0,0.0,-0.1,0.2029578067004217,-0.2830035055310045,0.3241320304385544
back we'll see he'll be calling some of,2928.319,2.961,876,2929.7995,0.0,0.0,0.1,0.17491148266837406,-0.2861223444720179,0.3235720644878874
your remarks,2930.079,3.28,877,2931.719,0.0,0.0,0.15,0.15324053215242572,-0.20155383963033455,0.31566438961089466
about being a new woman these isn't,2931.28,3.839,878,2933.1995,0.0,0.13636363636363635,0.2,0.143716667209571,-0.12019848204677519,0.30047411455038875
buttercups wasn't it,2933.359,4.161,879,2935.4395,0.0,0.0,0.1,0.09631673757655047,-0.13098137649471578,0.2559969251052638
are you idiots what are you sorry about,2935.119,4.0,880,2937.119,-0.0772,-0.65,-0.8,0.036117808569348604,-0.26075290438979,0.20508898415911467
you knew very well what i was doing,2937.52,3.599,881,2939.3195,0.3384,0.2,0.5,0.0230370108824675,-0.22546714993276293,0.14587430468420212
did i you could have stopped me with one,2939.119,4.24,882,2941.239,-0.2263,0.0,0.1,-0.11420993093340877,-0.3586032334978664,0.12195051710449469
word no you couldn't you threw me at him,2941.119,4.801,883,2943.5195000000003,-0.296,0.0,-0.2,-0.21664526322331742,-0.4398761728044343,0.09240447205320572
i threw you at nobody didn't you tell me,2943.359,3.521,884,2945.1195,0.0,0.0,-0.2,-0.2278712880649604,-0.41657514069013374,0.07775719698525935
to go ahead,2945.92,2.72,885,2947.28,0.0,0.0,0.5,-0.20243902862937252,-0.34049500660121645,0.08802693901197857
man doesn't tell a woman what to do she,2946.88,3.679,886,2948.7195,0.0,0.0,0.3,-0.18602637917098347,-0.2933012796322439,0.12010308793135589
tells herself you almost had me,2948.64,3.36,887,2950.3199999999997,0.0,0.0,0.2,-0.2209938209201436,-0.267298156669533,0.15225470464119645
believing in that little hokey pokey,2950.559,2.881,888,2951.9995000000004,0.0,-0.1875,0.2,-0.27854159758653635,-0.29107282533419576,0.1475012309728803
miracle of yours that a woman like you,2952.0,3.44,889,2953.72,0.743,0.0,0.65,-0.15668749440274543,-0.3933814986379554,0.08990688623131227
could ever change your spots oh you're,2953.44,3.52,890,2955.2000000000003,0.0,0.0,-0.1,-0.29244678247084716,-0.5452301960698627,0.0008072232642821746
rotten that's why i didn't try to stop,2955.44,2.0,891,2956.44,-0.3425,0.0,-0.7,-0.4383748854411793,-0.6640986194326444,-0.07749952582193041
you,2956.96,2.399,892,2958.1595,0.0,0.0,0.0,-0.43448797641008297,-0.7340292511856312,-0.1437895408102382
the answer had to come from you i see,2957.44,5.76,893,2960.32,0.0,0.0,0.2,-0.42387519657639366,-0.6772778233842627,-0.12451929822709465
some kind of love test that's right,2959.359,3.841,894,2961.2795,0.6003,0.4619047619047619,0.5,-0.325553137981058,-0.6339571335612519,-0.11881272769981922
oh you're never believing me anyway so,2963.44,3.119,895,2964.9995,0.0,0.0,-0.5,-0.4250555437104946,-0.536800119324857,-0.20098058751416628
what's the difference lucky for both of,2964.88,3.12,896,2966.44,0.4215,0.3333333333333333,0.5,-0.41402554024264615,-0.5271579904295559,-0.16869129850937478
us i didn't it wouldn't have been pretty,2966.559,2.56,897,2967.8390000000004,-0.3875,0.25,-0.1,-0.40283373568631725,-0.5240725108153664,-0.12891201085770337
if i believed in you,2968.0,3.119,898,2969.5595,0.0,0.0,0.65,-0.4260649101101028,-0.48783960325896036,-0.15007381034128647
if i'd figured she'd never be able to go,2969.119,3.44,899,2970.839,0.0,0.5,-0.5,-0.4711838777390186,-0.43140512409764853,-0.2369686385760615
through with this she's been made over,2971.119,3.2,900,2972.719,0.0,0.0,0.2,-0.5205713753227635,-0.39368217348306106,-0.2951506156773209
by love,2972.559,3.52,901,2974.3190000000004,0.6369,0.5,0.5,-0.42434449715737793,-0.28880313930764734,-0.2794216124660936
if you only want some said that you love,2974.319,3.921,902,2976.2795,0.6705,0.25,0.85,-0.38629209239123297,-0.37340919813679463,-0.23694187028937247
me,2976.079,2.161,903,2977.1595,0.0,0.0,0.0,-0.40265219648017675,-0.4432954845518356,-0.22668800176268838
listen you chalked up another boyfriend,2979.04,4.16,904,2981.12,0.0,0.0,0.2,-0.3950124830409255,-0.48659717360421706,-0.20310560470724073
that's all no harm done,2980.72,4.08,905,2982.7599999999998,0.431,0.0,0.65,-0.24614333692675067,-0.42206331139879466,-0.11576932880712064
there's no occasion to you're doing good,2983.2,4.32,906,2985.3599999999997,0.1779,0.7,-0.25,-0.20114994666372332,-0.31416371334108406,-0.12281630962130646
work number 10's out in front because if,2984.8,4.72,907,2987.1600000000003,0.0772,0.0,0.2,-0.23082538053904592,-0.2771058783779881,-0.15266996781381684
sebastian knows how to pick them,2987.52,5.12,908,2990.08,0.0,0.0,0.6,-0.28975876652531524,-0.2806663211044713,-0.17697454199026752
is that all you have to say to me,2989.52,5.68,909,2992.36,0.0,0.0,-0.2,-0.3282497018925853,-0.3135454621082324,-0.17901475255848953
dry your eyes baby it's out of character,2992.64,4.199,910,2994.7394999999997,0.0,-0.06666666666666665,-0.1,-0.34924335657815514,-0.35430847888014516,-0.16916823817197504
except keep on your toes it's a tough,2995.2,4.24,911,2997.3199999999997,-0.128,-0.3888888888888889,-0.2,-0.3595080524885549,-0.3975425961982978,-0.1489251933564021
job we're on,2996.839,2.601,912,2998.1394999999998,0.0,0.0,0.5,-0.3626199257797193,-0.4102041072803157,-0.14115467356103306
snap out of it here comes dreamboat,2999.76,3.52,913,3001.5200000000004,0.0,0.0,0.3,-0.3731822331167469,-0.43686342810475426,-0.10594802314443676
oh hello alex we're so exciting and,3003.839,4.321,914,3005.9995,0.6269,0.3,0.45,-0.29910113402649435,-0.2760247003134041,-0.05977431970664147
beautiful horse do you remember mr,3006.4,3.6,915,3008.2000000000003,0.5994,0.85,0.45,-0.20103375291135284,-0.11021718648310984,-0.04125453058785628
devlin how'd you do hello,3008.16,3.36,916,3009.8399999999997,0.0,0.0,0.35,-0.13780517903490805,-0.07757407770475247,-0.03063974593405816
alicia tells me you had a bet on number,3010.0,3.76,917,3011.88,0.0772,0.0,0.1,-0.11067608850410889,-0.0971511655941591,-0.02241845095153227
10. sorry i didn't get the tip earlier,3011.52,5.76,918,3014.4,-0.0772,-0.25,-0.2,-0.13335543953267964,-0.1414861039470873,-0.021798431625991398
so long see you sometime dave,3013.76,4.799,919,3016.1595,0.0,-0.05,0.5,-0.1609559303827953,-0.15347613414087433,-0.028889005466965875
it was a wonderful race did you have,3017.28,2.64,920,3018.6000000000004,0.5719,1.0,0.85,-0.18569575417373155,-0.11727604889244349,-0.05431052318471478
much money on the winner i didn't see,3018.559,2.56,921,3019.8390000000004,0.5859,0.2,-0.2,-0.18906996751825456,-0.08747212046363799,-0.07997381849136405
the race,3019.92,2.48,922,3021.16,0.0,0.0,-0.1,-0.18475474641244122,-0.058535681512974086,-0.11827231007119855
didn't you i thought i saw you looking,3021.119,2.801,923,3022.5195000000003,0.0,0.0,0.1,-0.17085899472595817,-0.041373739918857864,-0.15728327870319514
through your field glasses i was,3022.4,2.719,924,3023.7595,0.0,0.0,0.1,-0.1498456460530852,-0.04261307195626291,-0.1817039316807609
watching you and your friend,3023.92,3.76,925,3025.8,0.4939,0.0,0.5,-0.10759022192542363,-0.06293615546651446,-0.20093913572175492
mr devlin i presume that's why you left,3025.119,3.921,926,3027.0795000000003,0.0,0.0,-0.15,-0.08355062603336151,-0.07256593425004003,-0.20504708350463813
my mother and me you had an appointment,3027.68,2.48,927,3028.9199999999996,0.0,0.0,0.2,-0.061427890472132894,-0.06806970649967631,-0.2070018177923738
to meet him,3029.04,4.319,928,3031.1995,0.0,0.0,0.2,-0.058349363290729386,-0.055465384793103256,-0.20684505629480385
don't be absurd i met him purely by,3030.16,3.76,929,3032.04,0.0,-0.14285714285714285,0.1,-0.06459721668036833,-0.05644448667829362,-0.20678651430471826
accident,3033.359,2.081,930,3034.3995,-0.4767,0.0,-0.2,-0.10527651022042264,-0.09953676886209695,-0.20890690732755962
you didn't seem very anxious to get away,3033.92,3.199,931,3035.5195,0.2398,-0.325,0.2,-0.13620968169471645,-0.1475967753467037,-0.212023214605791
from him oh he's,3035.44,5.04,932,3037.96,0.0,0.0,0.1,-0.2028605863127583,-0.26260827674570664,-0.22636145472255603
just i watched you i thought,3037.119,6.321,933,3040.2795,0.0,0.0,0.15,-0.2180303763684841,-0.2684592007991994,-0.2531675026524798
maybe you're in love with him don't talk,3040.48,4.24,934,3042.6,0.6369,0.5,0.2,-0.14989986006794934,-0.1317230739148505,-0.2936664060873119
like that i detest him,3043.44,4.399,935,3045.6395,0.3612,0.0,-0.85,-0.006199855139578114,-0.1324054065073271,-0.34555727279610665
really he's very good looking,3044.72,6.399,936,3047.9195,0.5356,0.9099999999999999,0.65,0.06769726978829607,0.054800217415754984,-0.36364274345299363
alex i've told you before,3047.839,4.961,937,3050.3195,0.0,0.0,0.1,0.07879009140585218,-0.13610670959851762,-0.35185562040313745
mr devlin doesn't mean to think to me,3051.119,4.0,938,3053.119,0.0,-0.3125,0.1,0.1481891981637372,-0.003518387259071269,-0.32275710603609975
i'd like to be convinced,3052.8,4.24,939,3054.92,0.6369,0.0,0.25,0.2812749263516233,-0.04687393919484556,-0.31287128160137523
would you maybe care to convince me,3055.119,3.921,940,3057.0795000000003,0.6369,0.0,0.15,0.3726999783119811,0.021867922194848836,-0.32248241622510393
alicia that mr devlin means,3057.04,4.72,941,3059.4,0.0,0.0,0.2,0.2861087433658765,0.029074409826894715,-0.3495371997927622
nothing to you,3059.04,2.72,942,3060.4,0.0,0.0,0.1,0.1747504486233194,-0.06610269983907512,-0.3627118469126388
pleased to hear senior barbosa that our,3064.319,3.681,943,3066.1594999999998,0.4404,0.5,0.5,0.21655576456882678,0.04767957749927393,-0.3820122438807909
little theatrical plan is working,3066.079,3.52,944,3067.8390000000004,0.0,-0.09375,0.2,0.25894123158119564,0.04681749212179088,-0.3500772735184717
we've got hold of something concrete for,3068.0,3.599,945,3069.7995,0.0,0.15000000000000002,0.45,0.26599328634424524,0.07331439123850596,-0.2978482904229236
change i'm the lighter gentleman,3069.599,4.24,946,3071.719,0.0,0.0,0.5,0.24595109762182416,0.21137103580362585,-0.24660760317077224
what is it professor wilhelm otto,3071.599,4.321,947,3073.7595,0.0,0.0,0.0,0.21854958783258924,0.25724569761170535,-0.20460459436684209
renzler is working here in brazil,3073.839,4.321,948,3075.9995,0.0,0.0,0.35,0.22465527741208413,0.2262602606075107,-0.16385877072743557
one of germany's scientific wizards i,3075.92,3.76,949,3077.8,0.0,0.0,0.65,0.29176580477787306,0.24205988935550823,-0.12399617164596956
didn't know he was here oh yes he's,3078.16,3.439,950,3079.8795,0.4019,0.0,0.2,0.431311470687188,0.3618611147727834,-0.06358157537805893
living an experiment against sebastian's,3079.68,2.639,951,3080.9995,0.0,0.0,0.2,0.4776551159632722,0.416854852085799,-0.030074172866880074
house,3081.599,5.441,952,3084.3195,0.0,0.0,0.0,0.4645051602599835,0.343355903911768,0.033486556277396946
they call him dr anderson entry,3082.319,4.721,953,3084.6794999999997,0.0,0.0,0.2,0.4607706948135198,0.3205267232397084,0.034600858748825604
excuse me sir miss human wish to see,3087.44,4.399,954,3089.6395,0.34,-0.025,0.5,0.5429390420179625,0.20395724606726856,0.053358865872204904
captain prescott or mr devlin,3089.68,4.72,955,3092.04,0.0,0.0,0.2,0.6758337209289923,0.412770210248159,0.1633800137529579
what do you mean she's here yes sir i'll,3091.839,3.681,956,3093.6794999999997,0.4019,-0.3125,0.45,0.7524591571943109,0.34082411181287614,0.2290726242207173
show her in hebero,3094.4,3.6,957,3096.2000000000003,0.0,0.0,0.1,0.7834059119878946,0.3129285522926863,0.23058693964489466
yes i don't like this i don't like her,3095.52,3.2,958,3097.12,-0.1331,0.0,-0.7,0.7748128359059157,0.32650548547675096,0.2093337054853571
coming here,3098.0,2.96,959,3099.48,0.0,0.0,0.1,0.7336834594632268,0.29992099085362534,0.13998038076452743
she's had me worried for some time a,3098.72,5.28,960,3101.3599999999997,-0.296,0.0,-0.25,0.703594465784845,0.2595684715027658,0.09822110855544579
woman of that sort,3100.96,3.04,961,3102.48,0.0,0.0,-0.15,0.6889461617302601,0.404374304227414,0.08117234603363425
what sort is that mr beard thing oh i,3105.76,3.359,962,3107.4395000000004,0.0,0.0,0.1,0.6401521086381946,0.29904617279628415,0.046979934209971
don't think any of us have any illusions,3107.68,2.8,963,3109.08,0.0,0.0,0.2,0.6251379195817048,0.2529521935714023,0.03614453108324871
about our character have we devon,3109.119,3.361,964,3110.7995,0.0,0.0,0.1,0.6073303901602624,0.26453027852906885,-0.006435378828619668
not at all not the slightest miss,3110.48,3.04,965,3112.0,0.1139,0.0,-0.85,0.5927531976492972,0.2881363822974591,-0.06022767538260483
huberman is first,3112.48,3.599,966,3114.2795,0.0,0.25,0.2,0.5578532572187631,0.32860566938390334,-0.1079859176507335
last and always not a lady she may be,3113.52,3.52,967,3115.28,0.0,0.0,-0.2,0.538645566486695,0.341448420134276,-0.11046692186020253
risking her life,3116.079,3.28,968,3117.719,-0.3182,0.0,0.2,0.47890492145935315,0.3553299294952366,-0.11307082723896869
but when it comes to being a lady she,3117.04,4.799,969,3119.4395,0.0,0.0,-0.15,0.4234559197090064,0.3465231508135266,-0.14568079415118024
doesn't hold a candle to your wife sir,3119.359,3.921,970,3121.3195,0.0,0.0,-0.2,0.3711217021069887,0.33697169818546724,-0.2154862623751945
sitting in washington playing bridge,3121.839,3.041,971,3123.3595,0.2023,0.0,0.2,0.45684140082590474,0.44852619021471973,-0.18573696994772756
with three other ladies of great honor,3123.28,2.4,972,3124.48,0.8074,0.3375,0.5,0.5900285280553,0.5824048102113586,-0.08981133947044077
and virtue,3124.88,3.52,973,3126.6400000000003,0.4215,0.0,0.2,0.7154210022008942,0.6319934510149694,-0.03405277420296969
take it easy dad sorry i think those,3125.68,4.8,974,3128.08,0.3818,-0.033333333333333326,0.45,0.8254439021114545,0.586132519946754,0.01766235275767678
remarks about my wife are uncalled for,3128.4,6.0,975,3131.4,0.0,0.0,-0.65,0.8881231225527649,0.5907438695745006,0.03910358861215616
withdrawn apologize sir,3130.48,3.92,976,3132.44,0.1027,0.0,0.2,0.8727391742375282,0.6073168056352959,0.025396490480301473
how do you do ms huberman it's mr,3137.68,5.04,977,3140.2,0.0,0.0,0.1,0.8392972180083573,0.5425104282344433,-0.05865704351975022
beardsley and senor julio barboza,3139.52,5.2,978,3142.12,0.0,0.0,0.2,0.8617535227680736,0.46682060280483995,-0.06712786560243883
yes sit down thank you you have the,3142.72,3.76,979,3144.6,0.6369,-0.15555555555555559,0.45,0.9120391209460629,0.42235480580564555,-0.06720655244749749
steam on my government senarita,3144.72,3.44,980,3146.4399999999996,0.0,0.0,-0.1,0.9316627312099147,0.5590740828966207,-0.059107126851390114
but we are worried about your visiting,3146.48,3.359,981,3148.1595,-0.4215,0.0,-0.2,0.8591473813891081,0.5717078466392047,-0.04928299715855146
this office i promise not to break the,3148.16,3.6,982,3149.96,0.3182,0.0,0.15,0.8587355065418741,0.5441500949789682,-0.041788711448840346
rules again but i need some advice and i,3149.839,3.921,983,3151.7995,0.0,0.0,0.2,0.9194458785352454,0.5613687175403481,-0.04249942203425841
couldn't find mr devlin,3151.76,4.799,984,3154.1595,0.0,0.0,-0.2,0.9772909325882237,0.6874508785177372,-0.0589713035269362
in fact i need it before lunch something,3153.76,4.16,985,3155.84,0.0,0.0,0.2,0.9980207749870008,0.7581087933398334,-0.07218166475202478
happened,3156.559,4.8,986,3158.9590000000003,0.0,0.0,0.0,1.0119970862039567,0.6980573247134234,-0.06884292470860792
yes something rather confusing,3157.92,6.0,987,3160.92,0.2023,-0.3,0.2,1.017729436922788,0.6440241418461337,-0.03478910988472528
mr sebastian has asked me to marry him,3161.359,3.281,988,3162.9995,0.0,0.0,0.85,1.0345366482252305,0.6086319482168366,0.009862141992913187
what,3163.92,4.96,989,3166.4,0.0,0.0,0.0,1.117945701656697,0.5910727789848637,0.08456565580320818
well well he he wants me to marry him,3164.64,5.52,990,3167.4,0.4939,0.2,0.5,1.1596182821824048,0.5928652854903421,0.12417307287929097
right away and i have to give him my,3168.88,3.12,991,3170.44,0.0,0.2857142857142857,0.1,1.1975086051173662,0.5612204131543417,0.1916188413155381
answer at lunch,3170.16,3.439,992,3171.8795,0.0,0.0,0.2,1.1093240728216154,0.4941316111493114,0.14132406448502785
and i didn't know what the department,3172.0,3.68,993,3173.84,0.0,0.0,-0.1,0.9862106622205915,0.33404264572031533,0.08040563715683433
might think about such a step,3173.599,6.801,994,3176.9995000000004,0.0,0.0,0.2,0.8405269721183302,0.12786894114815334,0.04092117222122654
are you willing to go this far for us mr,3175.68,7.6,995,3179.48,0.0,0.175,0.45,0.8009761506269827,0.20015930845227012,0.04264393144408243
yes if you wish,3180.4,2.88,996,3181.84,0.6597,0.0,0.55,0.9001041484529895,0.3862737426207291,0.05550107646912217
what do you think of this stephen,3183.599,5.601,997,3186.3995,0.0,0.0,0.15,0.983572292199807,0.5487191086124593,0.07656645319993546
oh i think it's a useful idea well you,3186.64,6.0,998,3189.64,0.6124,0.3,0.65,0.955627845819572,0.36541050729772667,0.08373625360116368
know the situation better than any of us,3189.2,5.76,999,3192.08,0.4404,0.5,0.65,0.931824702698763,0.49589838997587127,0.0840603009344621
may i ask what inspired alex sebastian,3192.64,4.8,1000,3195.04,0.4939,0.0,0.2,0.9335015608692964,0.2356137453777234,0.08436581388224314
to go this far,3194.96,5.76,1001,3197.84,0.0,0.1,0.2,0.9631749303577976,0.2188466120424576,0.11268814011310013
he's in love with me and he thinks,3197.44,6.08,1002,3200.48,0.6369,0.5,0.85,1.0073212928195392,0.3965595237869582,0.18129997436820222
you're in love with him,3200.72,2.8,1003,3202.12,0.6369,0.5,0.65,1.0390053742655678,0.4923230236581907,0.2291280467932042
yes that's what he thinks gentlemen it's,3205.04,5.68,1004,3207.88,0.4019,0.0,0.35,1.1447868344645964,0.4447070094433946,0.33262889171573845
the cream of the chest,3207.599,3.121,1005,3209.1595,0.0,0.0,0.35,1.1613924955863806,0.42708854034143506,0.3445409791037443
then and it's all right,3212.64,8.32,1006,3216.7999999999997,0.0,0.2857142857142857,0.65,1.1350695761679885,0.48315122827321644,0.38548918329733217
well yes i i'd say so,3217.68,6.879,1007,3221.1195,0.5859,0.0,0.5,1.117139791743453,0.40629897292070327,0.43412417093078637
of course it's a perfect marriage for us,3220.96,5.28,1008,3223.6,0.5719,1.0,0.9,1.2383021721725187,0.672968502743772,0.5068235509469814
there's only one thing want to delay us,3224.559,4.641,1009,3226.8795,-0.25,0.0,-0.1,1.05394608344401,0.8794672397192298,0.5740428601482388
a bit what do you mean,3226.24,5.44,1010,3228.9599999999996,0.0,-0.3125,-0.1,0.9790869082400977,0.7149358659939741,0.4783457459379218
well mr sebastian is a very romantic,3229.2,5.44,1011,3231.9199999999996,0.624,0.0,0.65,1.1829420751726976,0.9118361398246885,0.5993155523704793
fellow is neilisha,3231.68,2.96,1012,3233.16,0.0,0.0,0.45,1.2289601284054805,1.0199335682685422,0.6749098750711283
yes then he'll probably want to take his,3234.839,4.601,1013,3237.1394999999998,0.4588,0.0,0.35,1.2500402524582075,0.9270308582976565,0.6905123876782983
bride away for a long honeymoon,3237.28,4.48,1014,3239.52,0.0,-0.05,0.5,1.1629116428025879,0.846295640312929,0.641338544294657
don't then hold us up devon's got a,3239.44,3.679,1015,3241.2795,0.0,0.0,0.1,1.0823249911112254,0.824793635040055,0.6188035895188618
point there oh i don't know i think we,3241.76,3.12,1016,3243.32,0.0,0.0,-0.1,1.0187235782213058,0.8270486333046252,0.6308402218386877
can rely on miss huberman to get back,3243.119,2.48,1017,3244.359,-0.1531,0.0,0.65,1.0115452631829178,0.8350743720193129,0.6583922109311588
into the house,3244.88,3.12,1018,3246.44,0.0,0.0,0.0,1.0299766218293955,0.85570732244755,0.7313449961697741
quickly,3245.599,2.401,1019,3246.7995,0.0,0.3333333333333333,0.2,1.0342648604785427,0.8590314491247557,0.7426449922843199
yes i think i can manage that,3248.64,5.28,1020,3251.2799999999997,0.4019,0.0,0.65,1.1006489996864215,0.9279966563021398,0.7996130842863121
well everything seems to be nicely,3252.24,3.04,1021,3253.7599999999998,0.6124,0.6,0.65,1.218905294249153,1.0684580081854118,0.793652173985256
erased i don't think you need me here,3253.92,4.72,1022,3256.28,0.0,0.0,-0.2,1.2688190679736147,1.0770922585086038,0.7885254683150332
anymore do you captain prescott,3255.28,3.36,1023,3256.96,0.0,0.0,0.1,1.1824442557709824,0.9130686974242683,0.7902306390097513
i do want to thank you mr moon very much,3259.04,5.279,1024,3261.6795,0.4215,0.26,0.85,1.246582091546082,0.9767042317397623,0.8480356929115529
i think so far everything has been,3262.64,3.84,1025,3264.56,0.0,0.1,0.5,1.164615692307944,0.9372670740717556,0.9008890718823696
managed with great intelligence,3264.319,5.04,1026,3266.839,0.802,0.8,0.85,1.3005820570304132,1.1493033140971876,0.9376629400242549
yes thank you very much are you quite,3266.48,4.56,1027,3268.76,0.6369,0.26,0.45,1.425537468718473,1.227678573728078,0.95925827335793
sure she didn't come down here to see,3269.359,2.48,1028,3270.5989999999997,0.3182,0.17222222222222222,-0.2,1.508453765232226,1.2539642681274314,0.9721960039051487
you,3271.04,2.72,1029,3272.4,0.0,0.0,0.0,1.5642569474102268,1.3330025931753378,0.9790558720163345
to capture the rich alex sebastian for,3271.839,3.681,1030,3273.6794999999997,0.5574,0.375,0.5,1.5939186469043567,1.3591246855813506,0.9812462661488779
her husband don't be absurd mother she,3273.76,2.96,1031,3275.2400000000002,0.0,-0.5,-0.2,1.623818722598169,1.2988105571348572,0.9818716242127679
didn't even know i was here,3275.52,4.319,1032,3277.6795,0.0,0.0,-0.35,1.6619666575090208,1.2652583802624568,0.9818402069491327
we will discuss it,3276.72,3.119,1033,3278.2794999999996,0.0,0.0,0.2,1.670413050863333,1.3138120948347825,0.9822399958763909
oh good evening sir good,3301.44,7.2,1034,3305.04,0.7003,0.7,0.5,1.842583042545154,1.4775753025960707,1.0421429590378057
luck yourself you live,3305.44,3.2,1035,3307.04,0.4588,0.13636363636363635,0.1,1.8358510246593038,1.5289467781169086,1.0226540243330153
everywhere doesn't look very cheerful,3308.72,3.2,1036,3310.3199999999997,-0.4708,0.52,-0.35,1.8151573577684963,1.5903326494205552,0.9744945766076526
here i'm sorry sir,3310.24,3.44,1037,3311.9599999999996,-0.0772,-0.5,-0.15,1.7965702178742,1.518287782676454,0.9419644329813112
and i'm sebastian wasn't certain we'd be,3311.92,3.84,1038,3313.84,-0.2057,0.21428571428571427,-0.1,1.766862280378499,1.5027361591975401,0.8975373632263609
back tonight why not a telegraphed huh,3313.68,4.0,1039,3315.68,0.0,0.0,0.1,1.7345499163703346,1.5385553164921482,0.848554282857958
but dan sebastian said we were all to,3315.76,3.92,1040,3317.7200000000003,0.0,0.0,-0.1,1.7034536653062018,1.5452188874048987,0.7907329652007277
retire sir,3317.68,4.0,1041,3319.68,0.0,0.0,0.1,1.6849770475979433,1.4728808621545024,0.7365341389166669
where is my mother madam sebastian went,3319.68,4.24,1042,3321.7999999999997,0.0,0.0,-0.1,1.6769585195669334,1.4719524500741494,0.6942419040057128
to bed very early sir,3321.68,3.76,1043,3323.56,0.0,0.13,0.1,1.6776767215548039,1.5112221487636863,0.6849807700258521
i'm sorry my dear i'm afraid this isn't,3323.92,3.12,1044,3325.48,0.3182,-0.55,-0.2,1.685548986679801,1.227781650267242,0.7099009617440032
a very bright homecoming for you that's,3325.44,2.96,1045,3326.92,0.4927,0.9100000000000001,0.85,1.6996626833705608,1.4178977388849896,0.7458937086156708
all right alex,3327.04,2.72,1046,3328.4,0.0,0.2857142857142857,0.5,1.7251052321267684,1.495716209679912,0.7902531468318563
well what should we do shall we have,3328.4,2.8,1047,3329.8,0.2732,0.0,0.3,1.7554933973762112,1.49492113513989,0.8283901347024913
joseph arrange little food for us,3329.76,3.28,1048,3331.4,0.0,-0.1875,0.1,1.7566609437191394,1.4450272015905046,0.8333232805360896
motherless you want to i'm rather tired,3331.2,4.48,1049,3333.4399999999996,-0.3818,-0.4,-0.25,1.675767994394403,1.300448412850701,0.7615372615733819
myself you go right up then,3333.04,5.6,1050,3335.84,0.0,0.2857142857142857,0.1,1.6937052914113453,1.3785145975806758,0.7837307718938658
good night good night,3335.68,2.96,1051,3337.16,0.7003,0.7,0.5,1.828392154096054,1.7389632237968649,0.9133138655194089
i'd like to have all my dresses put out,3342.079,3.361,1052,3343.7595,0.3612,0.0,0.5,1.8452408636030853,1.7020681630745556,0.9198076024293765
on the bus here don't hang anything up,3343.52,3.279,1053,3345.1595,0.0,0.0,0.2,1.8948850209059955,1.679945110348056,0.9398949783735838
i'd like to know where everything goes,3345.44,3.679,1054,3347.2795,0.3612,0.0,0.1,1.9734795261687599,1.6820806525875331,0.9717495351033119
oh joseph did you have the closets aired,3346.799,3.321,1055,3348.4595,0.0,0.1,0.1,2.0085489071064906,1.687346536736679,0.9826958032721189
